ktau,npt,veg%iveg,casamet%lat,casamet%lon,casamet%areacell,mimicspool%LITm,mimicspool%LITs,mimicspool%MICr,mimicspool%MICk,mimicspool%SOMa,mimicspool%SOMc,mimicspool%SOMp
7,2183,17,35.05,130,2.679880372,1,1,0.015,0.025,1,1,0
7,2184,17,36.95,130,11.7418892,1,1,0.015,0.025,1,1,0
7,2185,17,40.74,130,12.32375159,1,1,0.015,0.025,1,1,0
7,2186,5,42.63,130,33.64967943,1,1,0.015,0.025,1,1,0
7,2187,5,44.53,130,41.75562224,1,1,0.015,0.025,1,1,0
7,2188,5,46.42,130,40.37485249,1,1,0.015,0.025,1,1,0
7,2189,5,48.32,130,38.94993605,1,1,0.015,0.025,1,1,0
7,2190,5,50.21,130,37.48242531,1,1,0.015,0.025,1,1,0
7,2191,5,52.11,130,35.97392999,1,1,0.015,0.025,1,1,0
7,2192,3,54,130,34.42609259,1,1,0.015,0.025,1,1,0
7,2193,8,55.89,130,32.84061296,1,1,0.015,0.025,1,1,0
7,2194,8,57.79,130,31.21922369,1,1,0.015,0.025,1,1,0
7,2195,3,59.68,130,29.56369632,1,1,0.015,0.025,1,1,0
7,2196,3,61.58,130,27.87584331,1,1,0.015,0.025,1,1,0
7,2197,3,63.47,130,26.15750582,1,1,0.015,0.025,1,1,0
7,2198,8,65.37,130,24.41056597,1,1,0.015,0.025,1,1,0
7,2199,8,67.26,130,22.63693453,1,1,0.015,0.025,1,1,0
7,2200,8,69.16,130,20.83854891,1,1,0.015,0.025,1,1,0
7,2201,17,71.05,130,17.77887591,1,1,0.015,0.025,1,1,0
7,2202,17,72.95,130,4.68523302,1,1,0.015,0.025,1,1,0
7,2203,17,-65.37,132.5,2.301383871,1,1,0.015,0.025,1,1,0
7,2204,17,-33.16,132.5,1.376305497,1,1,0.015,0.025,1,1,0
7,2205,7,-31.26,132.5,39.47474832,1,1,0.015,0.025,1,1,0
7,2206,7,-29.37,132.5,51.04210595,1,1,0.015,0.025,1,1,0
7,2207,7,-27.47,132.5,51.96390253,1,1,0.015,0.025,1,1,0
7,2208,7,-25.58,132.5,52.82887531,1,1,0.015,0.025,1,1,0
7,2209,7,-23.68,132.5,53.6360822,1,1,0.015,0.025,1,1,0
7,2210,7,-21.79,132.5,54.38463437,1,1,0.015,0.025,1,1,0
7,2211,7,-19.89,132.5,55.07372491,1,1,0.015,0.025,1,1,0
7,2212,7,-18,132.5,55.70258786,1,1,0.015,0.025,1,1,0
7,2213,9,-16.11,132.5,56.2705433,1,1,0.015,0.025,1,1,0
7,2214,8,-14.21,132.5,56.77696863,1,1,0.015,0.025,1,1,0
7,2215,8,-12.32,132.5,48.39645457,1,1,0.015,0.025,1,1,0
7,2216,2,-2.84,132.5,22.1815003,1,1,0.015,0.025,1,1,0
7,2217,2,-0.95,132.5,34.34717496,1,1,0.015,0.025,1,1,0
7,2218,17,31.26,132.5,4.359674757,1,1,0.015,0.025,1,1,0
7,2219,17,33.16,132.5,33.03500707,1,1,0.015,0.025,1,1,0
7,2220,17,35.05,132.5,26.94969063,1,1,0.015,0.025,1,1,0
7,2221,17,42.63,132.5,17.43250383,1,1,0.015,0.025,1,1,0
7,2222,5,44.53,132.5,41.75562224,1,1,0.015,0.025,1,1,0
7,2223,10,46.42,132.5,40.37485249,1,1,0.015,0.025,1,1,0
7,2224,5,48.32,132.5,38.94993605,1,1,0.015,0.025,1,1,0
7,2225,5,50.21,132.5,37.48242531,1,1,0.015,0.025,1,1,0
7,2226,3,52.11,132.5,35.97392999,1,1,0.015,0.025,1,1,0
7,2227,3,54,132.5,34.42609259,1,1,0.015,0.025,1,1,0
7,2228,3,55.89,132.5,32.84061296,1,1,0.015,0.025,1,1,0
7,2229,3,57.79,132.5,31.21922369,1,1,0.015,0.025,1,1,0
7,2230,3,59.68,132.5,29.56369632,1,1,0.015,0.025,1,1,0
7,2231,3,61.58,132.5,27.87584331,1,1,0.015,0.025,1,1,0
7,2232,3,63.47,132.5,26.15750582,1,1,0.015,0.025,1,1,0
7,2233,8,65.37,132.5,24.41056597,1,1,0.015,0.025,1,1,0
7,2234,8,67.26,132.5,22.63693453,1,1,0.015,0.025,1,1,0
7,2235,8,69.16,132.5,20.83854891,1,1,0.015,0.025,1,1,0
7,2236,7,71.05,132.5,16.39060843,1,1,0.015,0.025,1,1,0
7,2237,17,-65.37,135,2.301383871,1,1,0.015,0.025,1,1,0
7,2238,17,-35.05,135,3.871601299,1,1,0.015,0.025,1,1,0
7,2239,12,-33.16,135,31.99085273,1,1,0.015,0.025,1,1,0
7,2240,9,-31.26,135,50.06449727,1,1,0.015,0.025,1,1,0
7,2241,7,-29.37,135,51.04210595,1,1,0.015,0.025,1,1,0
7,2242,7,-27.47,135,51.96390253,1,1,0.015,0.025,1,1,0
7,2243,7,-25.58,135,52.82887531,1,1,0.015,0.025,1,1,0
7,2244,7,-23.68,135,53.6360822,1,1,0.015,0.025,1,1,0
7,2245,7,-21.79,135,54.38463437,1,1,0.015,0.025,1,1,0
7,2246,7,-19.89,135,55.07372491,1,1,0.015,0.025,1,1,0
7,2247,10,-18,135,55.70258786,1,1,0.015,0.025,1,1,0
7,2248,9,-16.11,135,55.11636836,1,1,0.015,0.025,1,1,0
7,2249,8,-14.21,135,39.74396201,1,1,0.015,0.025,1,1,0
7,2250,8,-12.32,135,35.52506165,1,1,0.015,0.025,1,1,0
7,2251,17,-4.74,135,13.67378393,1,1,0.015,0.025,1,1,0
7,2252,2,-2.84,135,40.12554127,1,1,0.015,0.025,1,1,0
7,2253,17,-0.95,135,8.447449873,1,1,0.015,0.025,1,1,0
7,2254,17,33.16,135,14.62642442,1,1,0.015,0.025,1,1,0
7,2255,14,35.05,135,37.07504945,1,1,0.015,0.025,1,1,0
7,2256,17,42.63,135,4.775078265,1,1,0.015,0.025,1,1,0
7,2257,5,44.53,135,33.09903778,1,1,0.015,0.025,1,1,0
7,2258,5,46.42,135,40.37485249,1,1,0.015,0.025,1,1,0
7,2259,5,48.32,135,38.94993605,1,1,0.015,0.025,1,1,0
7,2260,5,50.21,135,37.48242531,1,1,0.015,0.025,1,1,0
7,2261,8,52.11,135,35.97392999,1,1,0.015,0.025,1,1,0
7,2262,3,54,135,34.42609259,1,1,0.015,0.025,1,1,0
7,2263,5,55.89,135,32.84061296,1,1,0.015,0.025,1,1,0
7,2264,3,57.79,135,31.21922369,1,1,0.015,0.025,1,1,0
7,2265,3,59.68,135,29.56369632,1,1,0.015,0.025,1,1,0
7,2266,3,61.58,135,27.87584331,1,1,0.015,0.025,1,1,0
7,2267,3,63.47,135,26.15750582,1,1,0.015,0.025,1,1,0
7,2268,8,65.37,135,24.41056597,1,1,0.015,0.025,1,1,0
7,2269,8,67.26,135,22.63693453,1,1,0.015,0.025,1,1,0
7,2270,8,69.16,135,20.83854891,1,1,0.015,0.025,1,1,0
7,2271,7,71.05,135,16.66917329,1,1,0.015,0.025,1,1,0
7,2272,15,-67.26,137.5,20.91262917,1,1,0.015,0.025,1,1,0
7,2273,17,-65.37,137.5,1.380833881,1,1,0.015,0.025,1,1,0
7,2274,17,-36.95,137.5,2.401664956,1,1,0.015,0.025,1,1,0
7,2275,17,-35.05,137.5,16.52016798,1,1,0.015,0.025,1,1,0
7,2276,12,-33.16,137.5,49.03214146,1,1,0.015,0.025,1,1,0
7,2277,7,-31.26,137.5,50.06449727,1,1,0.015,0.025,1,1,0
7,2278,7,-29.37,137.5,51.04210595,1,1,0.015,0.025,1,1,0
7,2279,7,-27.47,137.5,51.96390253,1,1,0.015,0.025,1,1,0
7,2280,7,-25.58,137.5,52.82887531,1,1,0.015,0.025,1,1,0
7,2281,7,-23.68,137.5,53.6360822,1,1,0.015,0.025,1,1,0
7,2282,7,-21.79,137.5,54.38463437,1,1,0.015,0.025,1,1,0
7,2283,10,-19.89,137.5,55.07372491,1,1,0.015,0.025,1,1,0
7,2284,7,-18,137.5,55.70258786,1,1,0.015,0.025,1,1,0
7,2285,17,-16.11,137.5,23.54785828,1,1,0.015,0.025,1,1,0
7,2286,17,-12.32,137.5,3.632689561,1,1,0.015,0.025,1,1,0
7,2287,17,-8.53,137.5,8.594474765,1,1,0.015,0.025,1,1,0
7,2288,17,-6.63,137.5,3.588105115,1,1,0.015,0.025,1,1,0
7,2289,2,-4.74,137.5,40.95403507,1,1,0.015,0.025,1,1,0
7,2290,2,-2.84,137.5,51.5321268,1,1,0.015,0.025,1,1,0
7,2291,17,-0.95,137.5,3.609136538,1,1,0.015,0.025,1,1,0
7,2292,17,33.16,137.5,1.994983496,1,1,0.015,0.025,1,1,0
7,2293,5,35.05,137.5,33.40315963,1,1,0.015,0.025,1,1,0
7,2294,17,36.95,137.5,19.37554992,1,1,0.015,0.025,1,1,0
7,2295,17,44.53,137.5,3.121724072,1,1,0.015,0.025,1,1,0
7,2296,8,46.42,137.5,29.89731141,1,1,0.015,0.025,1,1,0
7,2297,8,48.32,137.5,38.94993605,1,1,0.015,0.025,1,1,0
7,2298,5,50.21,137.5,37.48242531,1,1,0.015,0.025,1,1,0
7,2299,5,52.11,137.5,35.97392999,1,1,0.015,0.025,1,1,0
7,2300,17,54,137.5,23.58107274,1,1,0.015,0.025,1,1,0
7,2301,17,55.89,137.5,12.48184899,1,1,0.015,0.025,1,1,0
7,2302,5,57.79,137.5,30.94461967,1,1,0.015,0.025,1,1,0
7,2303,5,59.68,137.5,29.56369632,1,1,0.015,0.025,1,1,0
7,2304,8,61.58,137.5,27.87584331,1,1,0.015,0.025,1,1,0
7,2305,8,63.47,137.5,26.15750582,1,1,0.015,0.025,1,1,0
7,2306,7,65.37,137.5,24.41056597,1,1,0.015,0.025,1,1,0
7,2307,8,67.26,137.5,22.63693453,1,1,0.015,0.025,1,1,0
7,2308,8,69.16,137.5,20.83854891,1,1,0.015,0.025,1,1,0
7,2309,7,71.05,137.5,16.83586512,1,1,0.015,0.025,1,1,0
7,2310,17,74.84,137.5,3.729806231,1,1,0.015,0.025,1,1,0
7,2311,17,76.74,137.5,0.438400788,1,1,0.015,0.025,1,1,0
7,2312,15,-67.26,140,18.3261527,1,1,0.015,0.025,1,1,0
7,2313,17,-38.84,140,0.554351152,1,1,0.015,0.025,1,1,0
7,2314,12,-36.95,140,22.54356211,1,1,0.015,0.025,1,1,0
7,2315,12,-35.05,140,42.57931553,1,1,0.015,0.025,1,1,0
7,2316,7,-33.16,140,49.03214146,1,1,0.015,0.025,1,1,0
7,2317,7,-31.26,140,50.06449727,1,1,0.015,0.025,1,1,0
7,2318,7,-29.37,140,51.04210595,1,1,0.015,0.025,1,1,0
7,2319,7,-27.47,140,51.96390253,1,1,0.015,0.025,1,1,0
7,2320,7,-25.58,140,52.82887531,1,1,0.015,0.025,1,1,0
7,2321,7,-23.68,140,53.6360822,1,1,0.015,0.025,1,1,0
7,2322,7,-21.79,140,54.38463437,1,1,0.015,0.025,1,1,0
7,2323,7,-19.89,140,55.07372491,1,1,0.015,0.025,1,1,0
7,2324,9,-18,140,47.69881977,1,1,0.015,0.025,1,1,0
7,2325,17,-16.11,140,3.27039274,1,1,0.015,0.025,1,1,0
7,2326,17,-14.21,140,2.838759088,1,1,0.015,0.025,1,1,0
7,2327,17,-8.53,140,26.38650089,1,1,0.015,0.025,1,1,0
7,2328,2,-6.63,140,55.71687062,1,1,0.015,0.025,1,1,0
7,2329,2,-4.74,140,58.36912475,1,1,0.015,0.025,1,1,0
7,2330,2,-2.84,140,46.43781705,1,1,0.015,0.025,1,1,0
7,2331,17,-0.95,140,0.451157747,1,1,0.015,0.025,1,1,0
7,2332,17,35.05,140,8.56815387,1,1,0.015,0.025,1,1,0
7,2333,4,36.95,140,44.01543044,1,1,0.015,0.025,1,1,0
7,2334,4,38.84,140,27.87328331,1,1,0.015,0.025,1,1,0
7,2335,17,40.74,140,13.09618856,1,1,0.015,0.025,1,1,0
7,2336,17,42.63,140,7.821321507,1,1,0.015,0.025,1,1,0
7,2337,17,44.53,140,1.517194837,1,1,0.015,0.025,1,1,0
7,2338,17,46.42,140,0.567510832,1,1,0.015,0.025,1,1,0
7,2339,17,48.32,140,14.39405527,1,1,0.015,0.025,1,1,0
7,2340,5,50.21,140,19.43656598,1,1,0.015,0.025,1,1,0
7,2341,5,52.11,140,35.97392999,1,1,0.015,0.025,1,1,0
7,2342,17,54,140,16.96154064,1,1,0.015,0.025,1,1,0
7,2343,8,57.79,140,14.50178519,1,1,0.015,0.025,1,1,0
7,2344,5,59.68,140,29.54548345,1,1,0.015,0.025,1,1,0
7,2345,10,61.58,140,27.87584331,1,1,0.015,0.025,1,1,0
7,2346,8,63.47,140,26.15750582,1,1,0.015,0.025,1,1,0
7,2347,8,65.37,140,24.41056597,1,1,0.015,0.025,1,1,0
7,2348,8,67.26,140,22.63693453,1,1,0.015,0.025,1,1,0
7,2349,8,69.16,140,20.83854891,1,1,0.015,0.025,1,1,0
7,2350,7,71.05,140,17.95429325,1,1,0.015,0.025,1,1,0
7,2351,17,72.95,140,2.000395719,1,1,0.015,0.025,1,1,0
7,2352,18,74.84,140,5.604013922,1,1,0.015,0.025,1,1,0
7,2353,17,76.74,140,1.820282445,1,1,0.015,0.025,1,1,0
7,2354,15,-67.26,142.5,18.3261527,1,1,0.015,0.025,1,1,0
7,2355,17,-38.84,142.5,11.08737197,1,1,0.015,0.025,1,1,0
7,2356,12,-36.95,142.5,46.80777596,1,1,0.015,0.025,1,1,0
7,2357,12,-35.05,142.5,47.94617311,1,1,0.015,0.025,1,1,0
7,2358,7,-33.16,142.5,49.03214146,1,1,0.015,0.025,1,1,0
7,2359,7,-31.26,142.5,50.06449727,1,1,0.015,0.025,1,1,0
7,2360,7,-29.37,142.5,51.04210595,1,1,0.015,0.025,1,1,0
7,2361,7,-27.47,142.5,51.96390253,1,1,0.015,0.025,1,1,0
7,2362,7,-25.58,142.5,52.82887531,1,1,0.015,0.025,1,1,0
7,2363,7,-23.68,142.5,53.6360822,1,1,0.015,0.025,1,1,0
7,2364,10,-21.79,142.5,54.38463437,1,1,0.015,0.025,1,1,0
7,2365,9,-19.89,142.5,55.07372491,1,1,0.015,0.025,1,1,0
7,2366,9,-18,142.5,55.70258786,1,1,0.015,0.025,1,1,0
7,2367,9,-16.11,142.5,56.2705433,1,1,0.015,0.025,1,1,0
7,2368,8,-14.21,142.5,52.67330513,1,1,0.015,0.025,1,1,0
7,2369,8,-12.32,142.5,31.05953704,1,1,0.015,0.025,1,1,0
7,2370,17,-10.42,142.5,25.92138371,1,1,0.015,0.025,1,1,0
7,2371,2,-8.53,142.5,45.22465152,1,1,0.015,0.025,1,1,0
7,2372,2,-6.63,142.5,58.17729679,1,1,0.015,0.025,1,1,0
7,2373,2,-4.74,142.5,58.36912475,1,1,0.015,0.025,1,1,0
7,2374,17,-2.84,142.5,18.8460682,1,1,0.015,0.025,1,1,0
7,2375,17,38.84,142.5,6.98662329,1,1,0.015,0.025,1,1,0
7,2376,17,40.74,142.5,5.294274922,1,1,0.015,0.025,1,1,0
7,2377,14,42.63,142.5,29.43089786,1,1,0.015,0.025,1,1,0
7,2378,17,44.53,142.5,29.53208748,1,1,0.015,0.025,1,1,0
7,2379,17,46.42,142.5,7.344126256,1,1,0.015,0.025,1,1,0
7,2380,17,48.32,142.5,18.13368781,1,1,0.015,0.025,1,1,0
7,2381,17,50.21,142.5,18.17561856,1,1,0.015,0.025,1,1,0
7,2382,17,52.11,142.5,32.86747657,1,1,0.015,0.025,1,1,0
7,2383,17,54,142.5,10.1554255,1,1,0.015,0.025,1,1,0
7,2384,5,59.68,142.5,22.91362137,1,1,0.015,0.025,1,1,0
7,2385,8,61.58,142.5,27.87584331,1,1,0.015,0.025,1,1,0
7,2386,8,63.47,142.5,26.15750582,1,1,0.015,0.025,1,1,0
7,2387,8,65.37,142.5,24.41056597,1,1,0.015,0.025,1,1,0
7,2388,8,67.26,142.5,22.63693453,1,1,0.015,0.025,1,1,0
7,2389,7,69.16,142.5,20.83854891,1,1,0.015,0.025,1,1,0
7,2390,7,71.05,142.5,19.01737725,1,1,0.015,0.025,1,1,0
7,2391,7,72.95,142.5,10.61727714,1,1,0.015,0.025,1,1,0
7,2392,17,74.84,142.5,5.02571301,1,1,0.015,0.025,1,1,0
7,2393,15,-67.26,145,16.70846826,1,1,0.015,0.025,1,1,0
7,2394,17,-42.63,145,8.41231797,1,1,0.015,0.025,1,1,0
7,2395,17,-40.74,145,9.426530037,1,1,0.015,0.025,1,1,0
7,2396,17,-38.84,145,14.31322584,1,1,0.015,0.025,1,1,0
7,2397,12,-36.95,145,46.80777596,1,1,0.015,0.025,1,1,0
7,2398,12,-35.05,145,47.94617311,1,1,0.015,0.025,1,1,0
7,2399,9,-33.16,145,49.03214146,1,1,0.015,0.025,1,1,0
7,2400,9,-31.26,145,50.06449727,1,1,0.015,0.025,1,1,0
7,2401,9,-29.37,145,51.04210595,1,1,0.015,0.025,1,1,0
7,2402,7,-27.47,145,51.96390253,1,1,0.015,0.025,1,1,0
7,2403,7,-25.58,145,52.82887531,1,1,0.015,0.025,1,1,0
7,2404,7,-23.68,145,53.6360822,1,1,0.015,0.025,1,1,0
7,2405,9,-21.79,145,54.38463437,1,1,0.015,0.025,1,1,0
7,2406,9,-19.89,145,55.07372491,1,1,0.015,0.025,1,1,0
7,2407,9,-18,145,46.47837565,1,1,0.015,0.025,1,1,0
7,2408,8,-16.11,145,42.20299554,1,1,0.015,0.025,1,1,0
7,2409,17,-14.21,145,18.35984434,1,1,0.015,0.025,1,1,0
7,2410,17,-8.53,145,9.221050107,1,1,0.015,0.025,1,1,0
7,2411,2,-6.63,145,58.17729679,1,1,0.015,0.025,1,1,0
7,2412,2,-4.74,145,37.62900886,1,1,0.015,0.025,1,1,0
7,2413,17,-2.84,145,0.460785427,1,1,0.015,0.025,1,1,0
7,2414,17,42.63,145,7.125822263,1,1,0.015,0.025,1,1,0
7,2415,17,44.53,145,8.983627522,1,1,0.015,0.025,1,1,0
7,2416,7,59.68,145,18.28026521,1,1,0.015,0.025,1,1,0
7,2417,8,61.58,145,27.87584331,1,1,0.015,0.025,1,1,0
7,2418,8,63.47,145,26.15750582,1,1,0.015,0.025,1,1,0
7,2419,8,65.37,145,24.41056597,1,1,0.015,0.025,1,1,0
7,2420,7,67.26,145,22.63693453,1,1,0.015,0.025,1,1,0
7,2421,7,69.16,145,20.83854891,1,1,0.015,0.025,1,1,0
7,2422,7,71.05,145,19.01737725,1,1,0.015,0.025,1,1,0
7,2423,17,72.95,145,3.786911637,1,1,0.015,0.025,1,1,0
7,2424,17,74.84,145,5.032417138,1,1,0.015,0.025,1,1,0
7,2425,15,-69.16,147.5,20.83854891,1,1,0.015,0.025,1,1,0
7,2426,17,-67.26,147.5,6.792331584,1,1,0.015,0.025,1,1,0
7,2427,8,-42.63,147.5,21.87222569,1,1,0.015,0.025,1,1,0
7,2428,17,-40.74,147.5,9.990401766,1,1,0.015,0.025,1,1,0
7,2429,17,-38.84,147.5,9.787530987,1,1,0.015,0.025,1,1,0
7,2430,2,-36.95,147.5,46.13869438,1,1,0.015,0.025,1,1,0
7,2431,12,-35.05,147.5,47.94617311,1,1,0.015,0.025,1,1,0
7,2432,12,-33.16,147.5,49.03214146,1,1,0.015,0.025,1,1,0
7,2433,9,-31.26,147.5,50.06449727,1,1,0.015,0.025,1,1,0
7,2434,9,-29.37,147.5,51.04210595,1,1,0.015,0.025,1,1,0
7,2435,9,-27.47,147.5,51.96390253,1,1,0.015,0.025,1,1,0
7,2436,8,-25.58,147.5,52.82887531,1,1,0.015,0.025,1,1,0
7,2437,9,-23.68,147.5,53.6360822,1,1,0.015,0.025,1,1,0
7,2438,9,-21.79,147.5,54.38463437,1,1,0.015,0.025,1,1,0
7,2439,17,-19.89,147.5,39.51984938,1,1,0.015,0.025,1,1,0
7,2440,17,-18,147.5,3.76113423,1,1,0.015,0.025,1,1,0
7,2441,17,-10.42,147.5,9.172982525,1,1,0.015,0.025,1,1,0
7,2442,2,-8.53,147.5,37.39855152,1,1,0.015,0.025,1,1,0
7,2443,17,-6.63,147.5,31.69843725,1,1,0.015,0.025,1,1,0
7,2444,17,-4.74,147.5,2.297692351,1,1,0.015,0.025,1,1,0
7,2445,7,59.68,147.5,18.68201726,1,1,0.015,0.025,1,1,0
7,2446,7,61.58,147.5,27.87584331,1,1,0.015,0.025,1,1,0
7,2447,8,63.47,147.5,26.15750582,1,1,0.015,0.025,1,1,0
7,2448,8,65.37,147.5,24.41056597,1,1,0.015,0.025,1,1,0
7,2449,7,67.26,147.5,22.63693453,1,1,0.015,0.025,1,1,0
7,2450,6,69.16,147.5,20.83854891,1,1,0.015,0.025,1,1,0
7,2451,7,71.05,147.5,19.01737725,1,1,0.015,0.025,1,1,0
7,2452,17,72.95,147.5,3.518423197,1,1,0.015,0.025,1,1,0
7,2453,17,74.84,147.5,5.043922289,1,1,0.015,0.025,1,1,0
7,2454,15,-69.16,150,20.2447682,1,1,0.015,0.025,1,1,0
7,2455,17,-67.26,150,0.552664944,1,1,0.015,0.025,1,1,0
7,2456,17,-36.95,150,24.69293191,1,1,0.015,0.025,1,1,0
7,2457,2,-35.05,150,38.27459578,1,1,0.015,0.025,1,1,0
7,2458,8,-33.16,150,49.03214146,1,1,0.015,0.025,1,1,0
7,2459,8,-31.26,150,50.06449727,1,1,0.015,0.025,1,1,0
7,2460,9,-29.37,150,51.04210595,1,1,0.015,0.025,1,1,0
7,2461,9,-27.47,150,51.96390253,1,1,0.015,0.025,1,1,0
7,2462,8,-25.58,150,52.82887531,1,1,0.015,0.025,1,1,0
7,2463,8,-23.68,150,53.6360822,1,1,0.015,0.025,1,1,0
7,2464,17,-21.79,150,43.98575082,1,1,0.015,0.025,1,1,0
7,2465,17,-19.89,150,5.164127086,1,1,0.015,0.025,1,1,0
7,2466,17,-10.42,150,13.03938216,1,1,0.015,0.025,1,1,0
7,2467,17,-8.53,150,2.010450759,1,1,0.015,0.025,1,1,0
7,2468,17,-6.63,150,14.13037118,1,1,0.015,0.025,1,1,0
7,2469,17,-4.74,150,5.996573014,1,1,0.015,0.025,1,1,0
7,2470,7,59.68,150,19.24451683,1,1,0.015,0.025,1,1,0
7,2471,8,61.58,150,27.87584331,1,1,0.015,0.025,1,1,0
7,2472,8,63.47,150,26.15750582,1,1,0.015,0.025,1,1,0
7,2473,8,65.37,150,24.41056597,1,1,0.015,0.025,1,1,0
7,2474,11,67.26,150,22.63693453,1,1,0.015,0.025,1,1,0
7,2475,7,69.16,150,20.83854891,1,1,0.015,0.025,1,1,0
7,2476,7,71.05,150,16.90675767,1,1,0.015,0.025,1,1,0
7,2477,17,72.95,150,1.475800534,1,1,0.015,0.025,1,1,0
7,2478,17,74.84,150,0.708680108,1,1,0.015,0.025,1,1,0
7,2479,15,-69.16,152.5,20.17879188,1,1,0.015,0.025,1,1,0
7,2480,17,-33.16,152.5,9.347752696,1,1,0.015,0.025,1,1,0
7,2481,2,-31.26,152.5,35.54584475,1,1,0.015,0.025,1,1,0
7,2482,2,-29.37,152.5,45.93798219,1,1,0.015,0.025,1,1,0
7,2483,2,-27.47,152.5,46.76759829,1,1,0.015,0.025,1,1,0
7,2484,2,-25.58,152.5,38.77767468,1,1,0.015,0.025,1,1,0
7,2485,17,-23.68,152.5,2.747691186,1,1,0.015,0.025,1,1,0
7,2486,17,-4.74,152.5,14.81092157,1,1,0.015,0.025,1,1,0
7,2487,7,59.68,152.5,19.96780897,1,1,0.015,0.025,1,1,0
7,2488,11,61.58,152.5,27.87584331,1,1,0.015,0.025,1,1,0
7,2489,8,63.47,152.5,26.15750582,1,1,0.015,0.025,1,1,0
7,2490,8,65.37,152.5,24.41056597,1,1,0.015,0.025,1,1,0
7,2491,8,67.26,152.5,22.63693453,1,1,0.015,0.025,1,1,0
7,2492,7,69.16,152.5,20.83854891,1,1,0.015,0.025,1,1,0
7,2493,17,71.05,152.5,9.100071679,1,1,0.015,0.025,1,1,0
7,2494,15,-82.42,155,7.72481463,1,1,0.015,0.025,1,1,0
7,2495,15,-80.53,155,9.640168175,1,1,0.015,0.025,1,1,0
7,2496,15,-69.16,155,16.25067679,1,1,0.015,0.025,1,1,0
7,2497,17,54,155,8.634390284,1,1,0.015,0.025,1,1,0
7,2498,17,55.89,155,8.440406801,1,1,0.015,0.025,1,1,0
7,2499,17,59.68,155,8.242444055,1,1,0.015,0.025,1,1,0
7,2500,11,61.58,155,27.10445389,1,1,0.015,0.025,1,1,0
7,2501,11,63.47,155,26.15750582,1,1,0.015,0.025,1,1,0
7,2502,8,65.37,155,24.41056597,1,1,0.015,0.025,1,1,0
7,2503,8,67.26,155,22.63693453,1,1,0.015,0.025,1,1,0
7,2504,7,69.16,155,20.83854891,1,1,0.015,0.025,1,1,0
7,2505,17,71.05,155,8.460157713,1,1,0.015,0.025,1,1,0
7,2506,15,-84.32,157.5,5.801014108,1,1,0.015,0.025,1,1,0
7,2507,15,-82.42,157.5,7.72481463,1,1,0.015,0.025,1,1,0
7,2508,15,-80.53,157.5,9.640168175,1,1,0.015,0.025,1,1,0
7,2509,15,-78.63,157.5,11.54498015,1,1,0.015,0.025,1,1,0
7,2510,17,-69.16,157.5,12.36562295,1,1,0.015,0.025,1,1,0
7,2511,4,52.11,157.5,20.7586974,1,1,0.015,0.025,1,1,0
7,2512,4,54,157.5,33.48478472,1,1,0.015,0.025,1,1,0
7,2513,7,55.89,157.5,32.16663871,1,1,0.015,0.025,1,1,0
7,2514,17,57.79,157.5,15.87605869,1,1,0.015,0.025,1,1,0
7,2515,17,61.58,157.5,14.58806026,1,1,0.015,0.025,1,1,0
7,2516,8,63.47,157.5,26.15750582,1,1,0.015,0.025,1,1,0
7,2517,8,65.37,157.5,24.41056597,1,1,0.015,0.025,1,1,0
7,2518,8,67.26,157.5,22.63693453,1,1,0.015,0.025,1,1,0
7,2519,7,69.16,157.5,20.83854891,1,1,0.015,0.025,1,1,0
7,2520,17,71.05,157.5,7.700667174,1,1,0.015,0.025,1,1,0
7,2521,15,-84.32,160,5.801014108,1,1,0.015,0.025,1,1,0
7,2522,15,-82.42,160,7.72481463,1,1,0.015,0.025,1,1,0
7,2523,15,-80.53,160,9.640168175,1,1,0.015,0.025,1,1,0
7,2524,15,-78.63,160,11.54498015,1,1,0.015,0.025,1,1,0
7,2525,15,-76.74,160,13.43716724,1,1,0.015,0.025,1,1,0
7,2526,15,-74.84,160,15.31466299,1,1,0.015,0.025,1,1,0
7,2527,15,-72.95,160,17.17540918,1,1,0.015,0.025,1,1,0
7,2528,15,-71.05,160,19.01737725,1,1,0.015,0.025,1,1,0
7,2529,17,-69.16,160,5.933585752,1,1,0.015,0.025,1,1,0
7,2530,17,52.11,160,0.874071719,1,1,0.015,0.025,1,1,0
7,2531,7,54,160,18.93727588,1,1,0.015,0.025,1,1,0
7,2532,7,55.89,160,32.84061296,1,1,0.015,0.025,1,1,0
7,2533,7,57.79,160,30.31016567,1,1,0.015,0.025,1,1,0
7,2534,17,59.68,160,6.553151303,1,1,0.015,0.025,1,1,0
7,2535,8,61.58,160,17.25213033,1,1,0.015,0.025,1,1,0
7,2536,7,63.47,160,26.15750582,1,1,0.015,0.025,1,1,0
7,2537,7,65.37,160,24.41056597,1,1,0.015,0.025,1,1,0
7,2538,8,67.26,160,22.63693453,1,1,0.015,0.025,1,1,0
7,2539,7,69.16,160,18.1780311,1,1,0.015,0.025,1,1,0
7,2540,17,71.05,160,4.924136821,1,1,0.015,0.025,1,1,0
7,2541,15,-84.32,162.5,5.801014108,1,1,0.015,0.025,1,1,0
7,2542,15,-82.42,162.5,7.72481463,1,1,0.015,0.025,1,1,0
7,2543,15,-78.63,162.5,11.54498015,1,1,0.015,0.025,1,1,0
