ijcam,lat,lon,ivt_igbp,ist,iso,landarea,Ndep,Nfix,Pwea, Pdust,doyP1,doyP2,doyP3,doyP4,Phase(1),ivcasa,ilat,ilo
10145,31.26,262.5,14,-99,1,50064498688,0.84552,0.1,0,0,-99,-99,-99,-99,-99,-99,65,106
10146,33.16,262.5,10,-99,1,49032142848,0.93363,0.1,0,0,-99,-99,-99,-99,-99,-99,66,106
10147,35.05,262.5,8,-99,1,47946174464,0.94443,0.1,0,0,-99,-99,-99,-99,-99,-99,67,106
10148,36.95,262.5,10,-99,1,46807777280,1.02382,0.1,0,0,-99,-99,-99,-99,-99,-99,68,106
10149,38.84,262.5,10,-99,1,45618196480,1.08111,0.1,0,0,-99,-99,-99,-99,-99,-99,69,106
10150,40.74,262.5,12,-99,1,44378730496,1.04565,0.1,0,0,-99,-99,-99,-99,-99,-99,70,106
10151,42.63,262.5,12,-99,1,43090739200,0.90372,0.1,0,0,-99,-99,-99,-99,-99,-99,71,106
10152,44.53,262.5,12,-99,1,41755623424,0.75536,0.1,0,0,-99,-99,-99,-99,-99,-99,72,106
10153,46.42,262.5,14,-99,1,40374853632,0.84401,0.1,0,0,-99,-99,-99,-99,-99,-99,73,106
10154,48.32,262.5,12,-99,1,38949937152,0.88889,0.1,0,0,-99,-99,-99,-99,-99,-99,74,106
10155,50.21,262.5,14,-99,1,37482426368,0.62296,0.1,0,0,-99,-99,-99,-99,-99,-99,75,106
10156,52.11,262.5,5,-99,1,35973931008,0.34043,0.1,0,0,-99,-99,-99,-99,-99,-99,76,106
10157,54,262.5,1,-99,1,34426093568,0.25355,0.1,0,0,-99,-99,-99,-99,-99,-99,77,106
10158,55.89,262.5,1,-99,1,32840613888,0.21765,0.1,0,0,-99,-99,-99,-99,-99,-99,78,106
10159,57.79,262.5,6,-99,1,31219224576,0.16617,0.1,0,0,-99,-99,-99,-99,-99,-99,79,106
10160,59.68,262.5,8,-99,1,29563697152,0.11659,0.1,0,0,-99,-99,-99,-99,-99,-99,80,106
10161,61.58,262.5,8,-99,1,27875844096,0.08799,0.1,0,0,-99,-99,-99,-99,-99,-99,81,106
10162,63.47,262.5,8,-99,1,26157506560,0.0687,0.1,0,0,-99,-99,-99,-99,-99,-99,82,106
10163,65.37,262.5,18,-99,1,24410566656,0.05416,0.1,0,0,-99,-99,-99,-99,-99,-99,83,106
10164,67.26,262.5,18,-99,1,22636935168,0.04299,0.1,0,0,-99,-99,-99,-99,-99,-99,84,106
10165,69.16,262.5,18,-99,1,17907429376,0.03502,0.1,0,0,-99,-99,-99,-99,-99,-99,85,106
10166,71.05,262.5,17,-99,1,4723956736,0.02839,0.1,0,0,-99,-99,-99,-99,-99,-99,86,106
10167,72.95,262.5,18,-99,1,16670564352,0.02798,0.1,0,0,-99,-99,-99,-99,-99,-99,87,106
10168,74.84,262.5,17,-99,1,5103335424,0.02307,0.1,0,0,-99,-99,-99,-99,-99,-99,88,106
10169,76.74,262.5,17,-99,1,8517558784,0.02095,0.1,0,0,-99,-99,-99,-99,-99,-99,89,106
10170,78.63,262.5,17,-99,1,5835399168,0.01935,0.1,0,0,-99,-99,-99,-99,-99,-99,90,106
10171,80.53,262.5,17,-99,1,337269248,0.01807,0.1,0,0,-99,-99,-99,-99,-99,-99,91,106
10186,-72.95,265,15,-99,1,14335795200,0.00377,0.1,0,0,-99,-99,-99,-99,-99,-99,10,107
10233,16.11,265,17,-99,1,37209841664,0.36434,0.1,0,0,-99,-99,-99,-99,-99,-99,57,107
10234,18,265,12,-99,1,41327394816,0.64158,0.1,0,0,-99,-99,-99,-99,-99,-99,58,107
10235,19.89,265,17,-99,1,1271608192,0.26576,0.1,0,0,-99,-99,-99,-99,-99,-99,59,107
10240,29.37,265,17,-99,1,32205770752,0.64703,0.1,0,0,-99,-99,-99,-99,-99,-99,64,107
10241,31.26,265,1,-99,1,50064498688,0.88263,0.1,0,0,-99,-99,-99,-99,-99,-99,65,107
10242,33.16,265,4,-99,1,49032142848,0.98627,0.1,0,0,-99,-99,-99,-99,-99,-99,66,107
10243,35.05,265,4,-99,1,47946174464,1.02319,0.1,0,0,-99,-99,-99,-99,-99,-99,67,107
10244,36.95,265,4,-99,1,46807777280,1.0697,0.1,0,0,-99,-99,-99,-99,-99,-99,68,107
10245,38.84,265,14,-99,1,45618196480,1.22835,0.1,0,0,-99,-99,-99,-99,-99,-99,69,107
10246,40.74,265,12,-99,1,44378730496,1.20251,0.1,0,0,-99,-99,-99,-99,-99,-99,70,107
10247,42.63,265,12,-99,1,43090739200,1.03496,0.1,0,0,-99,-99,-99,-99,-99,-99,71,107
10248,44.53,265,12,-99,1,41755623424,0.86727,0.1,0,0,-99,-99,-99,-99,-99,-99,72,107
10249,46.42,265,14,-99,1,40374853632,0.82131,0.1,0,0,-99,-99,-99,-99,-99,-99,73,107
10250,48.32,265,5,-99,1,38949937152,0.68692,0.1,0,0,-99,-99,-99,-99,-99,-99,74,107
10251,50.21,265,5,-99,1,37482426368,0.4777,0.1,0,0,-99,-99,-99,-99,-99,-99,75,107
10252,52.11,265,5,-99,1,35973931008,0.34502,0.1,0,0,-99,-99,-99,-99,-99,-99,76,107
10253,54,265,1,-99,1,34426093568,0.26853,0.1,0,0,-99,-99,-99,-99,-99,-99,77,107
10254,55.89,265,1,-99,1,32840613888,0.2022,0.1,0,0,-99,-99,-99,-99,-99,-99,78,107
10255,57.79,265,8,-99,1,30878812160,0.15656,0.1,0,0,-99,-99,-99,-99,-99,-99,79,107
10256,59.68,265,8,-99,1,17985802240,0.10274,0.1,0,0,-99,-99,-99,-99,-99,-99,80,107
10257,61.58,265,8,-99,1,23921805312,0.08143,0.1,0,0,-99,-99,-99,-99,-99,-99,81,107
10258,63.47,265,18,-99,1,26157506560,0.06575,0.1,0,0,-99,-99,-99,-99,-99,-99,82,107
10259,65.37,265,18,-99,1,24410566656,0.05346,0.1,0,0,-99,-99,-99,-99,-99,-99,83,107
10260,67.26,265,18,-99,1,22636935168,0.04405,0.1,0,0,-99,-99,-99,-99,-99,-99,84,107
10261,69.16,265,18,-99,1,20838549504,0.03609,0.1,0,0,-99,-99,-99,-99,-99,-99,85,107
10262,71.05,265,18,-99,1,16745857024,0.0305,0.1,0,0,-99,-99,-99,-99,-99,-99,86,107
10263,72.95,265,18,-99,1,15712464896,0.0273,0.1,0,0,-99,-99,-99,-99,-99,-99,87,107
10264,74.84,265,17,-99,1,3377815296,0.02317,0.1,0,0,-99,-99,-99,-99,-99,-99,88,107
10265,76.74,265,18,-99,1,9221225472,0.02081,0.1,0,0,-99,-99,-99,-99,-99,-99,89,107
10266,78.63,265,17,-99,1,8351113216,0.01933,0.1,0,0,-99,-99,-99,-99,-99,-99,90,107
10267,80.53,265,15,-99,1,5390337024,0.01842,0.1,0,0,-99,-99,-99,-99,-99,-99,91,107
10282,-72.95,267.5,15,-99,1,12073199616,0.00379,0.1,0,0,-99,-99,-99,-99,-99,-99,10,108
10328,14.21,267.5,17,-99,1,15869065216,0.18434,0.1,0,0,-99,-99,-99,-99,-99,-99,56,108
10329,16.11,267.5,8,-99,1,49455706112,0.41909,0.1,0,0,-99,-99,-99,-99,-99,-99,57,108
10330,18,267.5,12,-99,1,43655544832,0.55504,0.1,0,0,-99,-99,-99,-99,-99,-99,58,108
10331,19.89,267.5,17,-99,1,248151840,0.19345,0.1,0,0,-99,-99,-99,-99,-99,-99,59,108
10336,29.37,267.5,17,-99,1,18889316352,0.41351,0.1,0,0,-99,-99,-99,-99,-99,-99,64,108
10337,31.26,267.5,1,-99,1,50064498688,0.84103,0.1,0,0,-99,-99,-99,-99,-99,-99,65,108
10338,33.16,267.5,1,-99,1,49032142848,0.94166,0.1,0,0,-99,-99,-99,-99,-99,-99,66,108
10339,35.05,267.5,4,-99,1,47946174464,1.05189,0.1,0,0,-99,-99,-99,-99,-99,-99,67,108
10340,36.95,267.5,4,-99,1,46807777280,1.00124,0.1,0,0,-99,-99,-99,-99,-99,-99,68,108
10341,38.84,267.5,14,-99,1,45618196480,1.08958,0.1,0,0,-99,-99,-99,-99,-99,-99,69,108
10342,40.74,267.5,12,-99,1,44378730496,1.22719,0.1,0,0,-99,-99,-99,-99,-99,-99,70,108
10343,42.63,267.5,12,-99,1,43090739200,1.17412,0.1,0,0,-99,-99,-99,-99,-99,-99,71,108
10344,44.53,267.5,14,-99,1,41755623424,1.20009,0.1,0,0,-99,-99,-99,-99,-99,-99,72,108
10345,46.42,267.5,14,-99,1,40374853632,0.75724,0.1,0,0,-99,-99,-99,-99,-99,-99,73,108
10346,48.32,267.5,5,-99,1,38949937152,0.55529,0.1,0,0,-99,-99,-99,-99,-99,-99,74,108
10347,50.21,267.5,1,-99,1,37482426368,0.41605,0.1,0,0,-99,-99,-99,-99,-99,-99,75,108
10348,52.11,267.5,1,-99,1,35973931008,0.32413,0.1,0,0,-99,-99,-99,-99,-99,-99,76,108
10349,54,267.5,1,-99,1,34426093568,0.25243,0.1,0,0,-99,-99,-99,-99,-99,-99,77,108
10350,55.89,267.5,1,-99,1,32840613888,0.20426,0.1,0,0,-99,-99,-99,-99,-99,-99,78,108
10351,57.79,267.5,17,-99,1,15550836736,0.11998,0.1,0,0,-99,-99,-99,-99,-99,-99,79,108
10353,61.58,267.5,17,-99,1,4300298240,0.07034,0.1,0,0,-99,-99,-99,-99,-99,-99,81,108
10354,63.47,267.5,18,-99,1,25365684224,0.0647,0.1,0,0,-99,-99,-99,-99,-99,-99,82,108
10355,65.37,267.5,18,-99,1,24410566656,0.05401,0.1,0,0,-99,-99,-99,-99,-99,-99,83,108
10356,67.26,267.5,18,-99,1,22636935168,0.04414,0.1,0,0,-99,-99,-99,-99,-99,-99,84,108
10357,69.16,267.5,18,-99,1,19090534400,0.03527,0.1,0,0,-99,-99,-99,-99,-99,-99,85,108
10358,71.05,267.5,17,-99,1,6670335488,0.02904,0.1,0,0,-99,-99,-99,-99,-99,-99,86,108
10359,72.95,267.5,18,-99,1,10101143552,0.0274,0.1,0,0,-99,-99,-99,-99,-99,-99,87,108
10360,74.84,267.5,17,-99,1,5289133056,0.02354,0.1,0,0,-99,-99,-99,-99,-99,-99,88,108
10361,76.74,267.5,17,-99,1,10071455744,0.02127,0.1,0,0,-99,-99,-99,-99,-99,-99,89,108
10362,78.63,267.5,15,-99,1,8826574848,0.01969,0.1,0,0,-99,-99,-99,-99,-99,-99,90,108
10363,80.53,267.5,15,-99,1,7793763840,0.01848,0.1,0,0,-99,-99,-99,-99,-99,-99,91,108
10378,-72.95,270,15,-99,1,12073199616,0.00374,0.1,0,0,-99,-99,-99,-99,-99,-99,10,109
10416,-0.95,270,17,-99,1,14861755392,0.09771,0.1,0,0,-99,-99,-99,-99,-99,-99,48,109
10424,14.21,270,8,-99,1,43146371072,0.31557,0.1,0,0,-99,-99,-99,-99,-99,-99,56,109
10425,16.11,270,2,-99,1,56270544896,0.39069,0.1,0,0,-99,-99,-99,-99,-99,-99,57,109
10426,18,270,2,-99,1,55702589440,0.57235,0.1,0,0,-99,-99,-99,-99,-99,-99,58,109
10427,19.89,270,2,-99,1,39863676928,0.28263,0.1,0,0,-99,-99,-99,-99,-99,-99,59,109
10428,21.79,270,17,-99,1,6938862592,0.18566,0.1,0,0,-99,-99,-99,-99,-99,-99,60,109
10432,29.37,270,17,-99,1,17102630912,0.47194,0.1,0,0,-99,-99,-99,-99,-99,-99,64,109
10433,31.26,270,1,-99,1,49355710464,0.84149,0.1,0,0,-99,-99,-99,-99,-99,-99,65,109
10434,33.16,270,4,-99,1,49032142848,1.00982,0.1,0,0,-99,-99,-99,-99,-99,-99,66,109
10435,35.05,270,14,-99,1,47946174464,1.23157,0.1,0,0,-99,-99,-99,-99,-99,-99,67,109
10436,36.95,270,4,-99,1,46807777280,1.14536,0.1,0,0,-99,-99,-99,-99,-99,-99,68,109
10437,38.84,270,14,-99,1,45618196480,1.34731,0.1,0,0,-99,-99,-99,-99,-99,-99,69,109
10438,40.74,270,12,-99,1,44378730496,1.38866,0.1,0,0,-99,-99,-99,-99,-99,-99,70,109
10439,42.63,270,14,-99,1,43090739200,1.28763,0.1,0,0,-99,-99,-99,-99,-99,-99,71,109
10440,44.53,270,14,-99,1,41755623424,1.05008,0.1,0,0,-99,-99,-99,-99,-99,-99,72,109
10441,46.42,270,5,-99,1,40374853632,0.63955,0.1,0,0,-99,-99,-99,-99,-99,-99,73,109
10442,48.32,270,5,-99,1,38949937152,0.4963,0.1,0,0,-99,-99,-99,-99,-99,-99,74,109
10443,50.21,270,1,-99,1,37482426368,0.41466,0.1,0,0,-99,-99,-99,-99,-99,-99,75,109
10444,52.11,270,1,-99,1,35973931008,0.30335,0.1,0,0,-99,-99,-99,-99,-99,-99,76,109
10445,54,270,1,-99,1,34426093568,0.23203,0.1,0,0,-99,-99,-99,-99,-99,-99,77,109
10446,55.89,270,8,-99,1,32840613888,0.18218,0.1,0,0,-99,-99,-99,-99,-99,-99,78,109
10447,57.79,270,17,-99,1,4890705920,0.10919,0.1,0,0,-99,-99,-99,-99,-99,-99,79,109
10450,63.47,270,17,-99,1,10525974528,0.0602,0.1,0,0,-99,-99,-99,-99,-99,-99,82,109
10451,65.37,270,18,-99,1,24410566656,0.05502,0.1,0,0,-99,-99,-99,-99,-99,-99,83,109
10452,67.26,270,18,-99,1,22636935168,0.04359,0.1,0,0,-99,-99,-99,-99,-99,-99,84,109
10453,69.16,270,17,-99,1,12007823360,0.03485,0.1,0,0,-99,-99,-99,-99,-99,-99,85,109
10454,71.05,270,17,-99,1,5315997184,0.02908,0.1,0,0,-99,-99,-99,-99,-99,-99,86,109
10455,72.95,270,17,-99,1,6804367872,0.02636,0.1,0,0,-99,-99,-99,-99,-99,-99,87,109
10456,74.84,270,18,-99,1,9512937472,0.02455,0.1,0,0,-99,-99,-99,-99,-99,-99,88,109
10457,76.74,270,17,-99,1,9289006080,0.02151,0.1,0,0,-99,-99,-99,-99,-99,-99,89,109
10458,78.63,270,15,-99,1,7733235712,0.01987,0.1,0,0,-99,-99,-99,-99,-99,-99,90,109
10459,80.53,270,15,-99,1,8897025024,0.0182,0.1,0,0,-99,-99,-99,-99,-99,-99,91,109
10460,82.42,270,17,-99,1,1369827712,0.01718,0.1,0,0,-99,-99,-99,-99,-99,-99,92,109
10467,-86.21,272.5,15,-99,1,3870870528,0.00133,0.1,0,0,-99,-99,-99,-99,-99,-99,3,110
10471,-78.63,272.5,15,-99,1,11544980480,0.00229,0.1,0,0,-99,-99,-99,-99,-99,-99,7,110
10474,-72.95,272.5,15,-99,1,12073199616,0.0037,0.1,0,0,-99,-99,-99,-99,-99,-99,10,110
10519,12.32,272.5,17,-99,1,13115549696,0.14843,0.1,0,0,-99,-99,-99,-99,-99,-99,55,110
10520,14.21,272.5,12,-99,1,56283672576,0.2665,0.1,0,0,-99,-99,-99,-99,-99,-99,56,110
10521,16.11,272.5,17,-99,1,23888914432,0.15997,0.1,0,0,-99,-99,-99,-99,-99,-99,57,110
10522,18,272.5,17,-99,1,9624841216,0.21232,0.1,0,0,-99,-99,-99,-99,-99,-99,58,110
10523,19.89,272.5,17,-99,1,34619342848,0.24206,0.1,0,0,-99,-99,-99,-99,-99,-99,59,110
10524,21.79,272.5,17,-99,1,10832200704,0.22047,0.1,0,0,-99,-99,-99,-99,-99,-99,60,110
10529,31.26,272.5,1,-99,1,46890381312,0.80322,0.1,0,0,-99,-99,-99,-99,-99,-99,65,110
10530,33.16,272.5,4,-99,1,49032142848,1.02945,0.1,0,0,-99,-99,-99,-99,-99,-99,66,110
10531,35.05,272.5,4,-99,1,47946174464,1.17806,0.1,0,0,-99,-99,-99,-99,-99,-99,67,110
10532,36.95,272.5,4,-99,1,46807777280,1.39881,0.1,0,0,-99,-99,-99,-99,-99,-99,68,110
10533,38.84,272.5,14,-99,1,45618196480,1.5192,0.1,0,0,-99,-99,-99,-99,-99,-99,69,110
10534,40.74,272.5,12,-99,1,44378730496,1.48998,0.1,0,0,-99,-99,-99,-99,-99,-99,70,110
10535,42.63,272.5,17,-99,1,43090739200,1.05042,0.1,0,0,-99,-99,-99,-99,-99,-99,71,110
10536,44.53,272.5,17,-99,1,41755623424,0.84546,0.1,0,0,-99,-99,-99,-99,-99,-99,72,110
10537,46.42,272.5,5,-99,1,40374853632,0.66469,0.1,0,0,-99,-99,-99,-99,-99,-99,73,110
10538,48.32,272.5,17,-99,1,38949937152,0.46931,0.1,0,0,-99,-99,-99,-99,-99,-99,74,110
10539,50.21,272.5,5,-99,1,37482426368,0.45709,0.1,0,0,-99,-99,-99,-99,-99,-99,75,110
10540,52.11,272.5,1,-99,1,35973931008,0.29991,0.1,0,0,-99,-99,-99,-99,-99,-99,76,110
10541,54,272.5,1,-99,1,34426093568,0.22337,0.1,0,0,-99,-99,-99,-99,-99,-99,77,110
10542,55.89,272.5,17,-99,1,22298982400,0.15297,0.1,0,0,-99,-99,-99,-99,-99,-99,78,110
10543,57.79,272.5,17,-99,1,349142816,0.10744,0.1,0,0,-99,-99,-99,-99,-99,-99,79,110
10546,63.47,272.5,17,-99,1,2047975424,0.0584,0.1,0,0,-99,-99,-99,-99,-99,-99,82,110
10547,65.37,272.5,18,-99,1,24081668096,0.05423,0.1,0,0,-99,-99,-99,-99,-99,-99,83,110
10548,67.26,272.5,18,-99,1,22056796160,0.04277,0.1,0,0,-99,-99,-99,-99,-99,-99,84,110
10549,69.16,272.5,17,-99,1,1957588224,0.03323,0.1,0,0,-99,-99,-99,-99,-99,-99,85,110
10550,71.05,272.5,18,-99,1,15230735360,0.03197,0.1,0,0,-99,-99,-99,-99,-99,-99,86,110
10551,72.95,272.5,7,-99,1,15187104768,0.02806,0.1,0,0,-99,-99,-99,-99,-99,-99,87,110
10552,74.84,272.5,17,-99,1,8370844672,0.02573,0.1,0,0,-99,-99,-99,-99,-99,-99,88,110
10553,76.74,272.5,18,-99,1,8366284288,0.02172,0.1,0,0,-99,-99,-99,-99,-99,-99,89,110
10554,78.63,272.5,18,-99,1,9305319424,0.0197,0.1,0,0,-99,-99,-99,-99,-99,-99,90,110
10555,80.53,272.5,18,-99,1,9640168448,0.01812,0.1,0,0,-99,-99,-99,-99,-99,-99,91,110
10556,82.42,272.5,17,-99,1,2364926720,0.01709,0.1,0,0,-99,-99,-99,-99,-99,-99,92,110
10566,-80.53,275,15,-99,1,9640168448,0.00186,0.1,0,0,-99,-99,-99,-99,-99,-99,6,111
10567,-78.63,275,15,-99,1,11544980480,0.00214,0.1,0,0,-99,-99,-99,-99,-99,-99,7,111
10568,-76.74,275,15,-99,1,13437167616,0.00248,0.1,0,0,-99,-99,-99,-99,-99,-99,8,111
10570,-72.95,275,17,-99,1,5069351424,0.00379,0.1,0,0,-99,-99,-99,-99,-99,-99,10,111
10613,8.53,275,17,-99,1,1497991808,0.16331,0.1,0,0,-99,-99,-99,-99,-99,-99,53,111
10614,10.42,275,2,-99,1,45438107648,0.25544,0.1,0,0,-99,-99,-99,-99,-99,-99,54,111
10615,12.32,275,2,-99,1,53401604096,0.22788,0.1,0,0,-99,-99,-99,-99,-99,-99,55,111
10616,14.21,275,2,-99,1,54865793024,0.22726,0.1,0,0,-99,-99,-99,-99,-99,-99,56,111
10617,16.11,275,17,-99,1,20737497088,0.13819,0.1,0,0,-99,-99,-99,-99,-99,-99,57,111
10620,21.79,275,17,-99,1,81784456,0.24055,0.1,0,0,-99,-99,-99,-99,-99,-99,60,111
10624,29.37,275,17,-99,1,9658348544,0.43133,0.1,0,0,-99,-99,-99,-99,-99,-99,64,111
10625,31.26,275,14,-99,1,49700208640,0.88263,0.1,0,0,-99,-99,-99,-99,-99,-99,65,111
10626,33.16,275,1,-99,1,49032142848,1.14048,0.1,0,0,-99,-99,-99,-99,-99,-99,66,111
10627,35.05,275,5,-99,1,47946174464,1.21122,0.1,0,0,-99,-99,-99,-99,-99,-99,67,111
10628,36.95,275,4,-99,1,46807777280,1.3904,0.1,0,0,-99,-99,-99,-99,-99,-99,68,111
10629,38.84,275,4,-99,1,45618196480,1.53697,0.1,0,0,-99,-99,-99,-99,-99,-99,69,111
10630,40.74,275,12,-99,1,44378730496,1.54628,0.1,0,0,-99,-99,-99,-99,-99,-99,70,111
10631,42.63,275,14,-99,1,43090739200,1.30058,0.1,0,0,-99,-99,-99,-99,-99,-99,71,111
10632,44.53,275,5,-99,1,41755623424,0.86928,0.1,0,0,-99,-99,-99,-99,-99,-99,72,111
10633,46.42,275,5,-99,1,40374853632,0.65314,0.1,0,0,-99,-99,-99,-99,-99,-99,73,111
10634,48.32,275,5,-99,1,38949937152,0.57697,0.1,0,0,-99,-99,-99,-99,-99,-99,74,111
10635,50.21,275,1,-99,1,37482426368,0.4291,0.1,0,0,-99,-99,-99,-99,-99,-99,75,111
10636,52.11,275,1,-99,1,35973931008,0.28134,0.1,0,0,-99,-99,-99,-99,-99,-99,76,111
10637,54,275,1,-99,1,34426093568,0.21947,0.1,0,0,-99,-99,-99,-99,-99,-99,77,111
10638,55.89,275,17,-99,1,10993001472,0.13181,0.1,0,0,-99,-99,-99,-99,-99,-99,78,111
10642,63.47,275,18,-99,1,12460068864,0.05848,0.1,0,0,-99,-99,-99,-99,-99,-99,82,111
10643,65.37,275,18,-99,1,23875366912,0.05265,0.1,0,0,-99,-99,-99,-99,-99,-99,83,111
10644,67.26,275,18,-99,1,22636935168,0.04166,0.1,0,0,-99,-99,-99,-99,-99,-99,84,111
10645,69.16,275,18,-99,1,14908138496,0.03598,0.1,0,0,-99,-99,-99,-99,-99,-99,85,111
10646,71.05,275,18,-99,1,19004372992,0.03298,0.1,0,0,-99,-99,-99,-99,-99,-99,86,111
10647,72.95,275,18,-99,1,16390214656,0.0298,0.1,0,0,-99,-99,-99,-99,-99,-99,87,111
10648,74.84,275,17,-99,1,10079178752,0.02533,0.1,0,0,-99,-99,-99,-99,-99,-99,88,111
10649,76.74,275,16,-99,1,9125724160,0.02159,0.1,0,0,-99,-99,-99,-99,-99,-99,89,111
10650,78.63,275,18,-99,1,11544980480,0.01951,0.1,0,0,-99,-99,-99,-99,-99,-99,90,111
10651,80.53,275,18,-99,1,9640168448,0.0181,0.1,0,0,-99,-99,-99,-99,-99,-99,91,111
10652,82.42,275,17,-99,1,4025862400,0.01704,0.1,0,0,-99,-99,-99,-99,-99,-99,92,111
10662,-80.53,277.5,15,-99,1,9640168448,0.00177,0.1,0,0,-99,-99,-99,-99,-99,-99,6,112
10666,-72.95,277.5,15,-99,1,2458398720,0.00383,0.1,0,0,-99,-99,-99,-99,-99,-99,10,112
10701,-6.63,277.5,17,-99,1,1231783680,0.11493,0.1,0,0,-99,-99,-99,-99,-99,-99,45,112
10702,-4.74,277.5,17,-99,1,6172225536,0.14469,0.1,0,0,-99,-99,-99,-99,-99,-99,46,112
10709,8.53,277.5,17,-99,1,29300002816,0.30032,0.1,0,0,-99,-99,-99,-99,-99,-99,53,112
10710,10.42,277.5,17,-99,1,9735579648,0.18776,0.1,0,0,-99,-99,-99,-99,-99,-99,54,112
10712,14.21,277.5,17,-99,1,3718857984,0.11286,0.1,0,0,-99,-99,-99,-99,-99,-99,56,112
10716,21.79,277.5,17,-99,1,14248532992,0.26183,0.1,0,0,-99,-99,-99,-99,-99,-99,60,112
10717,23.68,277.5,17,-99,1,11506310144,0.26909,0.1,0,0,-99,-99,-99,-99,-99,-99,61,112
10718,25.58,277.5,17,-99,1,3423633920,0.34204,0.1,0,0,-99,-99,-99,-99,-99,-99,62,112
10719,27.47,277.5,14,-99,1,26725486592,0.67986,0.1,0,0,-99,-99,-99,-99,-99,-99,63,112
10720,29.37,277.5,14,-99,1,35886768128,0.78965,0.1,0,0,-99,-99,-99,-99,-99,-99,64,112
10721,31.26,277.5,14,-99,1,49216512000,0.92436,0.1,0,0,-99,-99,-99,-99,-99,-99,65,112
10722,33.16,277.5,1,-99,1,49032142848,1.08177,0.1,0,0,-99,-99,-99,-99,-99,-99,66,112
10723,35.05,277.5,5,-99,1,47946174464,1.12033,0.1,0,0,-99,-99,-99,-99,-99,-99,67,112
10724,36.95,277.5,4,-99,1,46807777280,1.17538,0.1,0,0,-99,-99,-99,-99,-99,-99,68,112
10725,38.84,277.5,4,-99,1,45618196480,1.44996,0.1,0,0,-99,-99,-99,-99,-99,-99,69,112
10726,40.74,277.5,12,-99,1,44378730496,1.44701,0.1,0,0,-99,-99,-99,-99,-99,-99,70,112
10727,42.63,277.5,14,-99,1,43090739200,1.22725,0.1,0,0,-99,-99,-99,-99,-99,-99,71,112
10728,44.53,277.5,17,-99,1,41755623424,0.80212,0.1,0,0,-99,-99,-99,-99,-99,-99,72,112
10729,46.42,277.5,5,-99,1,40374853632,0.75106,0.1,0,0,-99,-99,-99,-99,-99,-99,73,112
10730,48.32,277.5,5,-99,1,38949937152,0.60242,0.1,0,0,-99,-99,-99,-99,-99,-99,74,112
10731,50.21,277.5,1,-99,1,37482426368,0.40508,0.1,0,0,-99,-99,-99,-99,-99,-99,75,112
10732,52.11,277.5,1,-99,1,35973931008,0.28074,0.1,0,0,-99,-99,-99,-99,-99,-99,76,112
10733,54,277.5,17,-99,1,22808895488,0.2019,0.1,0,0,-99,-99,-99,-99,-99,-99,77,112
10734,55.89,277.5,17,-99,1,3909488896,0.13446,0.1,0,0,-99,-99,-99,-99,-99,-99,78,112
10737,61.58,277.5,17,-99,1,1736572416,0.0716,0.1,0,0,-99,-99,-99,-99,-99,-99,81,112
10738,63.47,277.5,18,-99,1,10345804800,0.05917,0.1,0,0,-99,-99,-99,-99,-99,-99,82,112
10739,65.37,277.5,17,-99,1,7571655680,0.04707,0.1,0,0,-99,-99,-99,-99,-99,-99,83,112
10740,67.26,277.5,18,-99,1,15614991360,0.04022,0.1,0,0,-99,-99,-99,-99,-99,-99,84,112
10741,69.16,277.5,18,-99,1,18466611200,0.03739,0.1,0,0,-99,-99,-99,-99,-99,-99,85,112
10742,71.05,277.5,18,-99,1,19017377792,0.03195,0.1,0,0,-99,-99,-99,-99,-99,-99,86,112
10743,72.95,277.5,18,-99,1,15661203456,0.02783,0.1,0,0,-99,-99,-99,-99,-99,-99,87,112
10744,74.84,277.5,15,-99,1,9428901888,0.02424,0.1,0,0,-99,-99,-99,-99,-99,-99,88,112
10745,76.74,277.5,18,-99,1,8717733888,0.02208,0.1,0,0,-99,-99,-99,-99,-99,-99,89,112
10746,78.63,277.5,18,-99,1,11544980480,0.01966,0.1,0,0,-99,-99,-99,-99,-99,-99,90,112
10747,80.53,277.5,15,-99,1,9640168448,0.01806,0.1,0,0,-99,-99,-99,-99,-99,-99,91,112
10748,82.42,277.5,17,-99,1,4221653760,0.01726,0.1,0,0,-99,-99,-99,-99,-99,-99,92,112
10762,-72.95,280,17,-99,1,6992251904,0.00382,0.1,0,0,-99,-99,-99,-99,-99,-99,10,113
10796,-8.53,280,17,-99,1,7413616128,0.10627,0.1,0,0,-99,-99,-99,-99,-99,-99,44,113
10797,-6.63,280,14,-99,1,30751668224,0.16877,0.1,0,0,-99,-99,-99,-99,-99,-99,45,113
10798,-4.74,280,14,-99,1,53203038208,0.26369,0.1,0,0,-99,-99,-99,-99,-99,-99,46,113
10799,-2.84,280,14,-99,1,33525891072,0.29706,0.1,0,0,-99,-99,-99,-99,-99,-99,47,113
10800,-0.95,280,14,-99,1,40992632832,0.40783,0.1,0,0,-99,-99,-99,-99,-99,-99,48,113
10801,0.95,280,17,-99,1,21432436736,0.31095,0.1,0,0,-99,-99,-99,-99,-99,-99,49,113
10805,8.53,280,17,-99,1,30576390144,0.42762,0.1,0,0,-99,-99,-99,-99,-99,-99,53,113
10812,21.79,280,17,-99,1,21836965888,0.25148,0.1,0,0,-99,-99,-99,-99,-99,-99,60,113
