ijcam,lat,lon,sand,clay,silt,wwilt,wfield,wsat
 10452,  67.26, 270.00, 0.67657, 0.10676, 0.21666, 0.09972, 0.20383, 0.41860,
 10453,  69.16, 270.00, 0.67657, 0.10676, 0.21666, 0.09972, 0.19556, 0.40700,
 10454,  71.05, 270.00, 0.71924, 0.17000, 0.11076, 0.09406, 0.22303, 0.41313,
 10455,  72.95, 270.00, 0.71924, 0.17000, 0.11076, 0.09406, 0.21275, 0.40162,
 10456,  74.84, 270.00, 0.87544, 0.06152, 0.06304, 0.13887, 0.20583, 0.43477,
 10457,  76.74, 270.00, 0.87544, 0.06152, 0.06304, 0.13887, 0.19104, 0.41540,
 10458,  78.63, 270.00, 0.87544, 0.06152, 0.06304, 0.10705, 0.15705, 0.38098,
 10459,  80.53, 270.00, 0.87544, 0.06152, 0.06304, 0.10659, 0.15659, 0.38065,
 10460,  82.42, 270.00, 0.87544, 0.06152, 0.06304, 0.10989, 0.15989, 0.38318,
 10467, -86.21, 272.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10471, -78.63, 272.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10474, -72.95, 272.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10519,  12.32, 272.50, 0.37130, 0.32899, 0.29971, 0.18121, 0.29364, 0.44384,
 10520,  14.21, 272.50, 0.50258, 0.23727, 0.26015, 0.13735, 0.25505, 0.42668,
 10521,  16.11, 272.50, 0.38068, 0.38669, 0.23264, 0.20300, 0.30300, 0.44271,
 10522,  18.00, 272.50, 0.41287, 0.28789, 0.29925, 0.16353, 0.27923, 0.43852,
 10523,  19.89, 272.50, 0.42567, 0.26087, 0.31346, 0.15265, 0.27017, 0.43665,
 10524,  21.79, 272.50, 0.31858, 0.31550, 0.36592, 0.17967, 0.29727, 0.44997,
 10529,  31.26, 272.50, 0.46467, 0.34218, 0.19315, 0.18411, 0.28280, 0.43261,
 10530,  33.16, 272.50, 0.46768, 0.33937, 0.19294, 0.18281, 0.28191, 0.43188,
 10531,  35.05, 272.50, 0.46768, 0.33937, 0.19294, 0.18281, 0.28178, 0.43145,
 10532,  36.95, 272.50, 0.46768, 0.33937, 0.19294, 0.18281, 0.28174, 0.43122,
 10533,  38.84, 272.50, 0.44761, 0.31475, 0.23764, 0.17248, 0.27944, 0.43361,
 10534,  40.74, 272.50, 0.34474, 0.28469, 0.37057, 0.16779, 0.28761, 0.44730,
 10535,  42.63, 272.50, 0.34474, 0.28469, 0.37057, 0.16779, 0.28654, 0.44613,
 10536,  44.53, 272.50, 0.41905, 0.22208, 0.35887, 0.14092, 0.26162, 0.43749,
 10537,  46.42, 272.50, 0.54973, 0.16168, 0.28860, 0.11071, 0.22832, 0.42575,
 10538,  48.32, 272.50, 0.66112, 0.10738, 0.23151, 0.10169, 0.19512, 0.40796,
 10539,  50.21, 272.50, 0.66112, 0.10738, 0.23151, 0.10169, 0.19634, 0.41022,
 10540,  52.11, 272.50, 0.66112, 0.10738, 0.23151, 0.10169, 0.20793, 0.42610,
 10541,  54.00, 272.50, 0.35000, 0.25000, 0.40000, 0.15691, 0.29561, 0.48576,
 10542,  55.89, 272.50, 0.33389, 0.35175, 0.31436, 0.19087, 0.31846, 0.48970,
 10543,  57.79, 272.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10546,  63.47, 272.50, 0.77772, 0.12076, 0.10152, 0.08208, 0.19837, 0.41041,
 10547,  65.37, 272.50, 0.67657, 0.10676, 0.21666, 0.09972, 0.20136, 0.42098,
 10548,  67.26, 272.50, 0.67657, 0.10676, 0.21666, 0.09972, 0.20332, 0.41904,
 10549,  69.16, 272.50, 0.71924, 0.17000, 0.11076, 0.09406, 0.21044, 0.40002,
 10550,  71.05, 272.50, 0.71924, 0.17000, 0.11076, 0.09406, 0.22476, 0.41634,
 10551,  72.95, 272.50, 0.71924, 0.17000, 0.11076, 0.09406, 0.20960, 0.39912,
 10552,  74.84, 272.50, 0.87544, 0.06152, 0.06304, 0.13887, 0.19367, 0.41834,
 10553,  76.74, 272.50, 0.87544, 0.06152, 0.06304, 0.12017, 0.17017, 0.39203,
 10554,  78.63, 272.50, 0.87544, 0.06152, 0.06304, 0.11054, 0.16054, 0.38381,
 10555,  80.53, 272.50, 0.87544, 0.06152, 0.06304, 0.11017, 0.16017, 0.38342,
 10556,  82.42, 272.50, 0.87544, 0.06152, 0.06304, 0.11017, 0.16017, 0.38342,
 10566, -80.53, 275.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10567, -78.63, 275.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10568, -76.74, 275.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10570, -72.95, 275.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10613,   8.53, 275.00, 0.38725, 0.26386, 0.34889, 0.15716, 0.27637, 0.44124,
 10614,  10.42, 275.00, 0.47993, 0.20861, 0.31145, 0.12991, 0.25116, 0.43045,
 10615,  12.32, 275.00, 0.37080, 0.39595, 0.23325, 0.20651, 0.30598, 0.44400,
 10616,  14.21, 275.00, 0.37080, 0.39595, 0.23325, 0.20651, 0.30564, 0.44360,
 10617,  16.11, 275.00, 0.47741, 0.34028, 0.18231, 0.18315, 0.28195, 0.43124,
 10620,  21.79, 275.00, 0.44456, 0.31875, 0.23669, 0.17428, 0.28131, 0.43430,
 10624,  29.37, 275.00, 0.44324, 0.10448, 0.45227, 0.14302, 0.22230, 0.43946,
 10625,  31.26, 275.00, 0.43729, 0.37914, 0.18357, 0.20044, 0.29326, 0.43536,
 10626,  33.16, 275.00, 0.51640, 0.30143, 0.18217, 0.16432, 0.26774, 0.42560,
 10627,  35.05, 275.00, 0.51808, 0.31231, 0.16961, 0.16947, 0.26969, 0.42536,
 10628,  36.95, 275.00, 0.49938, 0.24953, 0.25109, 0.14239, 0.25836, 0.42754,
 10629,  38.84, 275.00, 0.43718, 0.31781, 0.24501, 0.17414, 0.28183, 0.43511,
 10630,  40.74, 275.00, 0.38416, 0.24103, 0.37481, 0.15042, 0.27139, 0.44155,
 10631,  42.63, 275.00, 0.38311, 0.24763, 0.36926, 0.15248, 0.27356, 0.44240,
 10632,  44.53, 275.00, 0.68938, 0.05284, 0.25779, 0.12238, 0.17238, 0.40690,
 10633,  46.42, 275.00, 0.68938, 0.05284, 0.25779, 0.12122, 0.17122, 0.40636,
 10634,  48.32, 275.00, 0.66112, 0.10738, 0.23151, 0.10169, 0.19599, 0.40968,
 10635,  50.21, 275.00, 0.66112, 0.10738, 0.23151, 0.10169, 0.20876, 0.42487,
 10636,  52.11, 275.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.29885, 0.48514,
 10637,  54.00, 275.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.29663, 0.48855,
 10638,  55.89, 275.00, 0.38350, 0.33718, 0.27932, 0.18378, 0.30578, 0.48079,
 10642,  63.47, 275.00, 0.77772, 0.12076, 0.10152, 0.08208, 0.19461, 0.40469,
 10643,  65.37, 275.00, 0.77772, 0.12076, 0.10152, 0.08208, 0.19554, 0.40373,
 10644,  67.26, 275.00, 0.67657, 0.10676, 0.21666, 0.09972, 0.20300, 0.41540,
 10645,  69.16, 275.00, 0.67657, 0.10676, 0.21666, 0.09972, 0.20467, 0.41604,
 10646,  71.05, 275.00, 0.67657, 0.10676, 0.21666, 0.09972, 0.20966, 0.42289,
 10647,  72.95, 275.00, 0.71924, 0.17000, 0.11076, 0.09406, 0.21560, 0.40439,
 10648,  74.84, 275.00, 0.87544, 0.06152, 0.06304, 0.12338, 0.17338, 0.39460,
 10649,  76.74, 275.00, 0.87544, 0.06152, 0.06304, 0.11421, 0.16421, 0.38616,
 10650,  78.63, 275.00, 0.87544, 0.06152, 0.06304, 0.11023, 0.16023, 0.38352,
 10651,  80.53, 275.00, 0.87544, 0.06152, 0.06304, 0.10968, 0.15968, 0.38300,
 10652,  82.42, 275.00, 0.87544, 0.06152, 0.06304, 0.10557, 0.15557, 0.38001,
 10662, -80.53, 277.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10666, -72.95, 277.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10701,  -6.63, 277.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10702,  -4.74, 277.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10709,   8.53, 277.50, 0.36776, 0.43527, 0.19697, 0.22148, 0.31287, 0.44492,
 10710,  10.42, 277.50, 0.36776, 0.43527, 0.19697, 0.22148, 0.31343, 0.44583,
 10712,  14.21, 277.50, 0.45759, 0.21560, 0.32681, 0.13453, 0.25935, 0.43688,
 10716,  21.79, 277.50, 0.44212, 0.26622, 0.29166, 0.15326, 0.27131, 0.43586,
 10717,  23.68, 277.50, 0.29969, 0.43568, 0.26463, 0.21944, 0.32129, 0.45210,
 10718,  25.58, 277.50, 0.34129, 0.23960, 0.41912, 0.15523, 0.27920, 0.45123,
 10719,  27.47, 277.50, 0.44324, 0.10448, 0.45227, 0.14302, 0.22263, 0.43629,
 10720,  29.37, 277.50, 0.44324, 0.10448, 0.45227, 0.14302, 0.22143, 0.43601,
 10721,  31.26, 277.50, 0.57928, 0.20254, 0.21817, 0.11761, 0.23591, 0.41880,
 10722,  33.16, 277.50, 0.43096, 0.36343, 0.20562, 0.19359, 0.29130, 0.43615,
 10723,  35.05, 277.50, 0.49858, 0.30944, 0.19198, 0.16855, 0.27181, 0.42784,
 10724,  36.95, 277.50, 0.49938, 0.24953, 0.25109, 0.14239, 0.25850, 0.42813,
 10725,  38.84, 277.50, 0.46286, 0.24865, 0.28849, 0.14501, 0.26303, 0.43280,
 10726,  40.74, 277.50, 0.38416, 0.24103, 0.37481, 0.15042, 0.27125, 0.44154,
 10727,  42.63, 277.50, 0.42316, 0.25661, 0.32023, 0.15138, 0.26994, 0.43663,
 10728,  44.53, 277.50, 0.68938, 0.05284, 0.25779, 0.11961, 0.16961, 0.40288,
 10729,  46.42, 277.50, 0.66112, 0.10738, 0.23151, 0.10169, 0.19566, 0.40888,
 10730,  48.32, 277.50, 0.66112, 0.10738, 0.23151, 0.10169, 0.19694, 0.41138,
 10731,  50.21, 277.50, 0.35571, 0.28477, 0.35952, 0.16685, 0.29695, 0.47077,
 10732,  52.11, 277.50, 0.35000, 0.25000, 0.40000, 0.15691, 0.29458, 0.47981,
 10733,  54.00, 277.50, 0.35000, 0.25000, 0.40000, 0.15691, 0.29602, 0.48592,
 10734,  55.89, 277.50, 0.38350, 0.33718, 0.27932, 0.18378, 0.30410, 0.47512,
 10737,  61.58, 277.50, 0.77772, 0.12076, 0.10152, 0.08208, 0.19455, 0.40826,
 10738,  63.47, 277.50, 0.77772, 0.12076, 0.10152, 0.08208, 0.19086, 0.39772,
 10739,  65.37, 277.50, 0.67657, 0.10676, 0.21666, 0.09972, 0.20109, 0.41372,
 10740,  67.26, 277.50, 0.67657, 0.10676, 0.21666, 0.09972, 0.20379, 0.41703,
 10741,  69.16, 277.50, 0.77772, 0.12076, 0.10152, 0.08208, 0.19556, 0.40068,
 10742,  71.05, 277.50, 0.67657, 0.10676, 0.21666, 0.09972, 0.21042, 0.42415,
 10743,  72.95, 277.50, 0.67657, 0.10676, 0.21666, 0.09972, 0.19525, 0.40605,
 10744,  74.84, 277.50, 0.87544, 0.06152, 0.06304, 0.10520, 0.15520, 0.37966,
 10745,  76.74, 277.50, 0.87544, 0.06152, 0.06304, 0.10972, 0.15972, 0.38245,
 10746,  78.63, 277.50, 0.87544, 0.06152, 0.06304, 0.10723, 0.15723, 0.38122,
 10747,  80.53, 277.50, 0.87544, 0.06152, 0.06304, 0.10823, 0.15823, 0.38185,
 10748,  82.42, 277.50, 0.87544, 0.06152, 0.06304, 0.10410, 0.15410, 0.37920,
 10762, -72.95, 280.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10796,  -8.53, 280.00, 0.72964, 0.08218, 0.18818, 0.11464, 0.17735, 0.39743,
 10797,  -6.63, 280.00, 0.72964, 0.08218, 0.18818, 0.11464, 0.17753, 0.39763,
 10798,  -4.74, 280.00, 0.31847, 0.43668, 0.24485, 0.22025, 0.31904, 0.44985,
 10799,  -2.84, 280.00, 0.37735, 0.40838, 0.21427, 0.21142, 0.30695, 0.44380,
 10800,  -0.95, 280.00, 0.34744, 0.34040, 0.31217, 0.18636, 0.29903, 0.44828,
 10801,   0.95, 280.00, 0.36138, 0.42863, 0.20999, 0.21872, 0.31266, 0.44636,
 10805,   8.53, 280.00, 0.37080, 0.39595, 0.23325, 0.20651, 0.30650, 0.44459,
 10812,  21.79, 280.00, 0.29969, 0.43568, 0.26463, 0.21944, 0.32164, 0.45252,
 10813,  23.68, 280.00, 0.42133, 0.27236, 0.30631, 0.15716, 0.27546, 0.43833,
 10814,  25.58, 280.00, 0.34129, 0.23960, 0.41912, 0.15523, 0.28926, 0.46325,
 10815,  27.47, 280.00, 0.44324, 0.10448, 0.45227, 0.14302, 0.22710, 0.44081,
 10816,  29.37, 280.00, 0.44324, 0.10448, 0.45227, 0.14302, 0.22272, 0.43891,
 10817,  31.26, 280.00, 0.57928, 0.20254, 0.21817, 0.11761, 0.23604, 0.41923,
 10818,  33.16, 280.00, 0.45221, 0.28643, 0.26136, 0.16049, 0.27288, 0.43378,
 10819,  35.05, 280.00, 0.49858, 0.30944, 0.19198, 0.16855, 0.27173, 0.42743,
 10820,  36.95, 280.00, 0.49858, 0.30944, 0.19198, 0.16855, 0.27187, 0.42805,
 10821,  38.84, 280.00, 0.46286, 0.24865, 0.28849, 0.14501, 0.26309, 0.43307,
 10822,  40.74, 280.00, 0.51423, 0.30187, 0.18390, 0.16459, 0.26831, 0.42609,
 10823,  42.63, 280.00, 0.23965, 0.41529, 0.34506, 0.21308, 0.32588, 0.45955,
 10824,  44.53, 280.00, 0.18280, 0.46092, 0.35629, 0.22491, 0.34062, 0.46685,
 10825,  46.42, 280.00, 0.66112, 0.10738, 0.23151, 0.10169, 0.19613, 0.40972,
 10826,  48.32, 280.00, 0.66112, 0.10738, 0.23151, 0.10169, 0.19681, 0.41073,
 10827,  50.21, 280.00, 0.42272, 0.22203, 0.35525, 0.14047, 0.26786, 0.44956,
 10828,  52.11, 280.00, 0.37140, 0.32347, 0.30513, 0.17918, 0.30929, 0.48363,
 10829,  54.00, 280.00, 0.70725, 0.03738, 0.25537, 0.13564, 0.18564, 0.43184,
 10834,  63.47, 280.00, 0.67657, 0.10676, 0.21666, 0.09972, 0.20611, 0.41817,
 10836,  67.26, 280.00, 0.77772, 0.12076, 0.10152, 0.08208, 0.18992, 0.39658,
 10837,  69.16, 280.00, 0.77772, 0.12076, 0.10152, 0.08208, 0.19317, 0.39823,
 10838,  71.05, 280.00, 0.67657, 0.10676, 0.21666, 0.09972, 0.20295, 0.41511,
 10839,  72.95, 280.00, 0.67657, 0.10676, 0.21666, 0.09972, 0.19430, 0.40543,
 10840,  74.84, 280.00, 0.87544, 0.06152, 0.06304, 0.11685, 0.16685, 0.38826,
 10841,  76.74, 280.00, 0.87544, 0.06152, 0.06304, 0.10515, 0.15515, 0.37959,
 10842,  78.63, 280.00, 0.87544, 0.06152, 0.06304, 0.10342, 0.15342, 0.37887,
 10843,  80.53, 280.00, 0.87544, 0.06152, 0.06304, 0.10451, 0.15451, 0.37941,
 10844,  82.42, 280.00, 0.87544, 0.06152, 0.06304, 0.10306, 0.15306, 0.37871,
 10858, -72.95, 282.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10890, -12.32, 282.50, 0.56228, 0.26848, 0.16924, 0.14698, 0.25453, 0.41895,
 10891, -10.42, 282.50, 0.53761, 0.20175, 0.26065, 0.12148, 0.24109, 0.42309,
 10892,  -8.53, 282.50, 0.43901, 0.26352, 0.29747, 0.15250, 0.26976, 0.43511,
 10893,  -6.63, 282.50, 0.51551, 0.28203, 0.20246, 0.15536, 0.26397, 0.42525,
 10894,  -4.74, 282.50, 0.40214, 0.41643, 0.18143, 0.21536, 0.30426, 0.43913,
 10895,  -2.84, 282.50, 0.31774, 0.48060, 0.20166, 0.23507, 0.32553, 0.45023,
 10896,  -0.95, 282.50, 0.39754, 0.43552, 0.16694, 0.22296, 0.30903, 0.44131,
 10897,   0.95, 282.50, 0.32517, 0.46873, 0.20611, 0.23150, 0.32473, 0.45171,
 10898,   2.84, 282.50, 0.36942, 0.47739, 0.15319, 0.23760, 0.31894, 0.44473,
 10899,   4.74, 282.50, 0.44696, 0.36672, 0.18631, 0.19509, 0.28987, 0.43395,
 10900,   6.63, 282.50, 0.44696, 0.36672, 0.18631, 0.19509, 0.28973, 0.43380,
 10901,   8.53, 282.50, 0.44696, 0.36672, 0.18631, 0.19509, 0.29052, 0.43465,
 10906,  18.00, 282.50, 0.38449, 0.38745, 0.22805, 0.20332, 0.30198, 0.44159,
 10907,  19.89, 282.50, 0.28367, 0.36086, 0.35546, 0.19590, 0.31151, 0.45481,
 10908,  21.79, 282.50, 0.28367, 0.36086, 0.35546, 0.19590, 0.31156, 0.45487,
 10914,  33.16, 282.50, 0.44324, 0.10448, 0.45227, 0.14302, 0.22419, 0.44094,
 10915,  35.05, 282.50, 0.45221, 0.28643, 0.26136, 0.16049, 0.27427, 0.43517,
 10916,  36.95, 282.50, 0.49858, 0.30944, 0.19198, 0.16855, 0.27212, 0.42813,
 10917,  38.84, 282.50, 0.49858, 0.30944, 0.19198, 0.16855, 0.27185, 0.42781,
 10918,  40.74, 282.50, 0.46286, 0.24865, 0.28849, 0.14501, 0.26316, 0.43300,
 10919,  42.63, 282.50, 0.46218, 0.25483, 0.28299, 0.14737, 0.26426, 0.43218,
 10920,  44.53, 282.50, 0.66112, 0.10738, 0.23151, 0.10169, 0.19566, 0.40784,
 10921,  46.42, 282.50, 0.70807, 0.03782, 0.25411, 0.11363, 0.16363, 0.40622,
 10922,  48.32, 282.50, 0.34718, 0.32803, 0.32478, 0.18205, 0.29761, 0.45351,
 10923,  50.21, 282.50, 0.42272, 0.22203, 0.35525, 0.14047, 0.26568, 0.44688,
 10924,  52.11, 282.50, 0.42359, 0.21801, 0.35839, 0.13925, 0.26966, 0.45942,
 10925,  54.00, 282.50, 0.70725, 0.03738, 0.25537, 0.14367, 0.19367, 0.43721,
 10926,  55.89, 282.50, 0.63893, 0.14924, 0.21183, 0.09784, 0.21442, 0.41399,
 10927,  57.79, 282.50, 0.56228, 0.26848, 0.16924, 0.14698, 0.26862, 0.44569,
 10928,  59.68, 282.50, 0.56228, 0.26848, 0.16924, 0.14698, 0.25765, 0.42773,
 10929,  61.58, 282.50, 0.56228, 0.26848, 0.16924, 0.14698, 0.26993, 0.44457,
 10930,  63.47, 282.50, 0.67657, 0.10676, 0.21666, 0.09972, 0.20714, 0.42107,
 10931,  65.37, 282.50, 0.67657, 0.10676, 0.21666, 0.09972, 0.21233, 0.43409,
 10932,  67.26, 282.50, 0.77772, 0.12076, 0.10152, 0.08208, 0.20418, 0.41805,
 10933,  69.16, 282.50, 0.67657, 0.10676, 0.21666, 0.09972, 0.20610, 0.42034,
 10934,  71.05, 282.50, 0.67657, 0.10676, 0.21666, 0.09972, 0.20052, 0.41160,
 10935,  72.95, 282.50, 0.67657, 0.10676, 0.21666, 0.09972, 0.19243, 0.40395,
 10937,  76.74, 282.50, 0.87544, 0.06152, 0.06304, 0.10317, 0.15317, 0.37875,
 10938,  78.63, 282.50, 0.87544, 0.06152, 0.06304, 0.10446, 0.15446, 0.37938,
 10939,  80.53, 282.50, 0.87544, 0.06152, 0.06304, 0.10392, 0.15392, 0.37910,
 10940,  82.42, 282.50, 0.87544, 0.06152, 0.06304, 0.10414, 0.15414, 0.37921,
 10954, -72.95, 285.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10955, -71.05, 285.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10956, -69.16, 285.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10965, -52.11, 285.00, 0.64951, 0.21584, 0.13465, 0.11747, 0.24033, 0.41907,
 10966, -50.21, 285.00, 0.64951, 0.21584, 0.13465, 0.11747, 0.23221, 0.41014,
 10967, -48.32, 285.00, 0.64951, 0.21584, 0.13465, 0.11747, 0.23551, 0.41339,
 10968, -46.42, 285.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.28860, 0.46255,
 10984, -16.11, 285.00, 0.57039, 0.18110, 0.24851, 0.11192, 0.23076, 0.41802,
 10985, -14.21, 285.00, 0.57039, 0.18110, 0.24851, 0.11192, 0.23099, 0.41875,
 10986, -12.32, 285.00, 0.53761, 0.20175, 0.26065, 0.12148, 0.24128, 0.42337,
 10987, -10.42, 285.00, 0.49456, 0.29256, 0.21287, 0.16100, 0.26902, 0.42783,
 10988,  -8.53, 285.00, 0.49456, 0.29256, 0.21287, 0.16100, 0.26880, 0.42746,
 10989,  -6.63, 285.00, 0.40214, 0.41643, 0.18143, 0.21536, 0.30429, 0.43915,
 10990,  -4.74, 285.00, 0.40214, 0.41643, 0.18143, 0.21536, 0.30430, 0.43917,
 10991,  -2.84, 285.00, 0.31774, 0.48060, 0.20166, 0.23507, 0.32526, 0.44982,
 10992,  -0.95, 285.00, 0.31774, 0.48060, 0.20166, 0.23507, 0.32524, 0.44981,
 10993,   0.95, 285.00, 0.40214, 0.41643, 0.18143, 0.21536, 0.30455, 0.43947,
 10994,   2.84, 285.00, 0.38495, 0.41775, 0.19729, 0.21531, 0.30755, 0.44244,
 10995,   4.74, 285.00, 0.32517, 0.46873, 0.20611, 0.23150, 0.32413, 0.45100,
 10996,   6.63, 285.00, 0.47255, 0.35718, 0.17027, 0.19095, 0.28569, 0.43164,
 10997,   8.53, 285.00, 0.42048, 0.28140, 0.29812, 0.16057, 0.27654, 0.43713,
 10998,  10.42, 285.00, 0.41937, 0.25711, 0.32352, 0.15190, 0.27062, 0.43705,
 11002,  18.00, 285.00, 0.40483, 0.28771, 0.30746, 0.16402, 0.27933, 0.43874,
 11003,  19.89, 285.00, 0.44456, 0.31875, 0.23669, 0.17428, 0.28104, 0.43401,
 11004,  21.79, 285.00, 0.37096, 0.27004, 0.35900, 0.16070, 0.28020, 0.44314,
 11011,  35.05, 285.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.29712, 0.47160,
 11012,  36.95, 285.00, 0.45221, 0.28643, 0.26136, 0.16049, 0.27453, 0.43507,
 11013,  38.84, 285.00, 0.50908, 0.23662, 0.25430, 0.13655, 0.25233, 0.42592,
 11014,  40.74, 285.00, 0.50388, 0.28522, 0.21090, 0.15732, 0.26635, 0.42741,
 11015,  42.63, 285.00, 0.46218, 0.25483, 0.28299, 0.14737, 0.26494, 0.43370,
 11016,  44.53, 285.00, 0.61384, 0.12745, 0.25871, 0.10188, 0.20970, 0.41527,
 11017,  46.42, 285.00, 0.66112, 0.10738, 0.23151, 0.10169, 0.19617, 0.40954,
 11018,  48.32, 285.00, 0.59940, 0.10081, 0.29979, 0.11593, 0.20374, 0.42329,
 11019,  50.21, 285.00, 0.59940, 0.10081, 0.29979, 0.11593, 0.20580, 0.42813,
 11020,  52.11, 285.00, 0.63893, 0.14924, 0.21183, 0.09784, 0.21908, 0.42299,
 11021,  54.00, 285.00, 0.63893, 0.14924, 0.21183, 0.09784, 0.21682, 0.41698,
 11022,  55.89, 285.00, 0.57604, 0.18395, 0.24001, 0.11205, 0.23217, 0.42023,
 11023,  57.79, 285.00, 0.56228, 0.26848, 0.16924, 0.14698, 0.25673, 0.42546,
 11024,  59.68, 285.00, 0.56228, 0.26848, 0.16924, 0.14698, 0.25930, 0.43178,
 11025,  61.58, 285.00, 0.56228, 0.26848, 0.16924, 0.14698, 0.26306, 0.43377,
 11026,  63.47, 285.00, 0.67657, 0.10676, 0.21666, 0.09972, 0.19936, 0.41125,
 11027,  65.37, 285.00, 0.67657, 0.10676, 0.21666, 0.09972, 0.21368, 0.43593,
 11028,  67.26, 285.00, 0.77772, 0.12076, 0.10152, 0.08208, 0.20822, 0.42672,
 11029,  69.16, 285.00, 0.67657, 0.10676, 0.21666, 0.09972, 0.20583, 0.42074,
 11030,  71.05, 285.00, 0.67657, 0.10676, 0.21666, 0.09972, 0.19421, 0.40522,
 11031,  72.95, 285.00, 0.67657, 0.10676, 0.21666, 0.09972, 0.19315, 0.40444,
 11034,  78.63, 285.00, 0.87544, 0.06152, 0.06304, 0.10605, 0.15605, 0.38032,
 11035,  80.53, 285.00, 0.87544, 0.06152, 0.06304, 0.10365, 0.15365, 0.37897,
 11036,  82.42, 285.00, 0.87544, 0.06152, 0.06304, 0.10396, 0.15396, 0.37912,
 11050, -72.95, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11051, -71.05, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11052, -69.16, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11060, -54.00, 287.50, 0.64951, 0.21584, 0.13465, 0.11747, 0.23110, 0.40931,
 11061, -52.11, 287.50, 0.64951, 0.21584, 0.13465, 0.11747, 0.23248, 0.41179,
 11062, -50.21, 287.50, 0.50493, 0.18822, 0.30685, 0.12149, 0.24086, 0.42629,
 11063, -48.32, 287.50, 0.52228, 0.30848, 0.16924, 0.16754, 0.26907, 0.42484,
 11064, -46.42, 287.50, 0.33549, 0.48554, 0.17897, 0.23799, 0.32364, 0.44869,
 11065, -44.53, 287.50, 0.33549, 0.48554, 0.17897, 0.23799, 0.32499, 0.45418,
 11066, -42.63, 287.50, 0.33549, 0.48554, 0.17897, 0.23799, 0.32525, 0.45308,
 11067, -40.74, 287.50, 0.49712, 0.16364, 0.33923, 0.11836, 0.23817, 0.43615,
 11068, -38.84, 287.50, 0.36138, 0.42863, 0.20999, 0.21872, 0.31447, 0.45192,
 11069, -36.95, 287.50, 0.50223, 0.29047, 0.20730, 0.15975, 0.26953, 0.43025,
 11070, -35.05, 287.50, 0.50223, 0.29047, 0.20730, 0.15975, 0.26735, 0.42669,
 11071, -33.16, 287.50, 0.43513, 0.32443, 0.24044, 0.17698, 0.28316, 0.43503,
 11072, -31.26, 287.50, 0.43513, 0.32443, 0.24044, 0.17698, 0.28326, 0.43514,
 11073, -29.37, 287.50, 0.55872, 0.13405, 0.30722, 0.10917, 0.21629, 0.41894,
 11074, -27.47, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11079, -18.00, 287.50, 0.62984, 0.16817, 0.20198, 0.10212, 0.21942, 0.41021,
 11080, -16.11, 287.50, 0.57039, 0.18110, 0.24851, 0.11192, 0.23106, 0.41839,
 11081, -14.21, 287.50, 0.53761, 0.20175, 0.26065, 0.12148, 0.24161, 0.42392,
 11082, -12.32, 287.50, 0.52584, 0.24581, 0.22835, 0.13892, 0.25389, 0.42372,
 11083, -10.42, 287.50, 0.31774, 0.48060, 0.20166, 0.23507, 0.32522, 0.44978,
 11084,  -8.53, 287.50, 0.31774, 0.48060, 0.20166, 0.23507, 0.32523, 0.44980,
 11085,  -6.63, 287.50, 0.31774, 0.48060, 0.20166, 0.23507, 0.32526, 0.44983,
 11086,  -4.74, 287.50, 0.31774, 0.48060, 0.20166, 0.23507, 0.32525, 0.44982,
 11087,  -2.84, 287.50, 0.40214, 0.41643, 0.18143, 0.21536, 0.30431, 0.43917,
 11088,  -0.95, 287.50, 0.40214, 0.41643, 0.18143, 0.21536, 0.30435, 0.43922,
