pt,ijgcm,tcount,time,lat,lon,veg,litlyr_unprotect_rhiz(LABILE),litlyr_unprotect_rhiz(RECALCTRNT),litlyr_unprotect_rhiz(DEADMICRB),litlyr_unprotect_bulk(LABILE),litlyr_unprotect_bulk(RECALCTRNT),litlyr_unprotect_bulk(DEADMICRB),litlyr_protect_rhiz(LABILE),litlyr_protect_rhiz(RECALCTRNT),litlyr_protect_rhiz(DEADMICRB),litlyr_protect_bulk(LABILE),litlyr_protect_bulk(RECALCTRNT),litlyr_protect_bulk(DEADMICRB),litlyr_livingMicrobeC_rhiz,litlyr_livingMicrobeC_bulk,litlyr_CO2_rhiz,litlyr_CO2_bulk,protection_rate,Qmax,litlyr_DOC(LABILE),litlyr_DOC(RECALCTRNT),litlyr_DOC(RECALCTRNT),soil_1_unprotect_rhiz(LABILE),soil_1_unprotect_rhiz(RECALCTRNT),soil_1_unprotect_rhiz(DEADMICRB),soil_1_unprotect_bulk(LABILE),soil_1_unprotect_bulk(RECALCTRNT),soil_1_unprotect_bulk(DEADMICRB),soil_1_protect_rhiz(LABILE),soil_1_protect_rhiz(RECALCTRNT),soil_1_protect_rhiz(DEADMICRB),soil_1_protect_bulk(LABILE),soil_1_protect_bulk(RECALCTRNT),soil_1_protect_bulk(DEADMICRB),soil_1_livingMicrobeC_rhiz,soil_1_livingMicrobeC_bulk,soil_1_CO2_rhiz,soil_1_CO2_bulk,protection_rate,Qmax,soil_1_DOC(LABILE),soil_1_DOC(RECALCTRNT),soil_1_DOC(RECALCTRNT)
  3795, 11496,  9980, 9980.00,   44.53,  297.50,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.230310,          0.000000,          0.000000,          0.000000,
  3796, 11497,  9980, 9980.00,   46.42,  297.50,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.688803,          0.000000,          0.000000,          0.000000,
  3797, 11499,  9980, 9980.00,   50.21,  297.50,     1,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.016092,          1.201357,          0.021206,          0.032656,          3.120558,          0.045175,          0.218939,          0.283220,          2.339163,          0.445571,          0.735222,          5.025762,          0.015776,          0.032300,       1652.045446,       3599.464766,          1.500000,          1.038310,          0.000000,          0.000000,          0.000000,
  3798, 11500,  9980, 9980.00,   52.11,  297.50,     1,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.016602,          1.372872,          0.022336,          0.034757,          3.680235,          0.049020,          0.207431,          0.315923,          2.411493,          0.431877,          0.846491,          5.344251,          0.013294,          0.027788,       1340.628341,       2927.495107,          1.500000,          1.017483,          0.000000,          0.000000,          0.000000,
  3799, 11501,  9980, 9980.00,   54.00,  297.50,     6,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.015381,          0.884652,          0.021576,          0.032827,          2.176919,          0.047199,          0.131344,          0.124157,          1.440318,          0.282090,          0.305451,          3.164777,          0.013741,          0.029405,       1157.328309,       2557.225142,          1.500000,          0.619245,          0.000000,          0.000000,          0.000000,
  3800, 11502,  9980, 9980.00,   55.89,  297.50,     5,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.005329,          0.547001,          0.008235,          0.011118,          1.458828,          0.018076,          0.102363,          0.168124,          1.210756,          0.215206,          0.447844,          2.676009,          0.006515,          0.013416,        574.932656,       1249.435267,          1.500000,          1.349306,          0.000000,          0.000000,          0.000000,
  3801, 11503,  9980, 9980.00,   57.79,  297.50,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.344586,          0.000000,          0.000000,          0.000000,
  3802, 11504,  9980, 9980.00,   59.68,  297.50,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.608485,          0.000000,          0.000000,          0.000000,
  3803, 11507,  9980, 9980.00,   65.37,  297.50,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.053182,          0.000000,          0.000000,          0.000000,
  3804, 11508,  9980, 9980.00,   67.26,  297.50,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.055769,          0.000000,          0.000000,          0.000000,
  3805, 11513,  9980, 9980.00,   76.74,  297.50,    15,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.288838,          0.000000,          0.000000,          0.000000,
  3806, 11515,  9980, 9980.00,   80.53,  297.50,    15,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.839334,          0.000000,          0.000000,          0.000000,
  3807, 11516,  9980, 9980.00,   82.42,  297.50,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.831934,          0.000000,          0.000000,          0.000000,
  3808, 11529,  9980, 9980.00,  -74.84,  300.00,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.289157,          0.000000,          0.000000,          0.000000,
  3809, 11530,  9980, 9980.00,  -72.95,  300.00,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.289157,          0.000000,          0.000000,          0.000000,
  3810, 11531,  9980, 9980.00,  -71.05,  300.00,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.289157,          0.000000,          0.000000,          0.000000,
  3811, 11532,  9980, 9980.00,  -69.16,  300.00,    15,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.289157,          0.000000,          0.000000,          0.000000,
  3812, 11533,  9980, 9980.00,  -67.26,  300.00,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.289157,          0.000000,          0.000000,          0.000000,
  3813, 11534,  9980, 9980.00,  -65.37,  300.00,    15,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.289157,          0.000000,          0.000000,          0.000000,
  3814, 11535,  9980, 9980.00,  -63.47,  300.00,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.289157,          0.000000,          0.000000,          0.000000,
  3815, 11541,  9980, 9980.00,  -52.11,  300.00,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.307297,          0.000000,          0.000000,          0.000000,
  3816, 11548,  9980, 9980.00,  -38.84,  300.00,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.532888,          0.000000,          0.000000,          0.000000,
  3817, 11549,  9980, 9980.00,  -36.95,  300.00,    12,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.006747,          0.247096,          0.009900,          0.014387,          0.580776,          0.021076,          0.116731,          0.081619,          1.677585,          0.247779,          0.191835,          3.586029,          0.034340,          0.072584,       2419.667566,       5348.074325,          1.500000,          1.485949,          0.000000,          0.000000,          0.000000,
  3818, 11550,  9980, 9980.00,  -35.05,  300.00,    12,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.007098,          0.245624,          0.010670,          0.015059,          0.577112,          0.022647,          0.126802,          0.083298,          1.832500,          0.268405,          0.195728,          3.908567,          0.036265,          0.076390,       2540.516816,       5608.800245,          1.500000,          1.531201,          0.000000,          0.000000,          0.000000,
  3819, 11551,  9980, 9980.00,  -33.16,  300.00,    12,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.006961,          0.242712,          0.010618,          0.014726,          0.570243,          0.022533,          0.125350,          0.081459,          1.815950,          0.265114,          0.191407,          3.870460,          0.035760,          0.075301,       2478.561290,       5472.526460,          1.500000,          1.556212,          0.000000,          0.000000,          0.000000,
  3820, 11552,  9980, 9980.00,  -31.26,  300.00,    12,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.009825,          0.283082,          0.013340,          0.020728,          0.665092,          0.028212,          0.172221,          0.096972,          2.428766,          0.362644,          0.227891,          5.156505,          0.037364,          0.078355,       2342.229596,       5160.171236,          1.500000,          1.939490,          0.000000,          0.000000,          0.000000,
  3821, 11553,  9980, 9980.00,  -29.37,  300.00,    10,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.005551,          0.133987,          0.008601,          0.011002,          0.315297,          0.017071,          0.107495,          0.046490,          1.536055,          0.213126,          0.109375,          3.072726,          0.031306,          0.061622,       1900.377102,       4005.178411,          1.500000,          1.521823,          0.000000,          0.000000,          0.000000,
  3822, 11554,  9980, 9980.00,  -27.47,  300.00,    14,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.010139,          0.237164,          0.015693,          0.021330,          0.556194,          0.033103,          0.199406,          0.083122,          2.850187,          0.420516,          0.194938,          6.044180,          0.055697,          0.116805,       3234.857637,       7082.897328,          1.500000,          1.574899,          0.000000,          0.000000,          0.000000,
  3823, 11555,  9980, 9980.00,  -25.58,  300.00,    14,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.006341,          0.168385,          0.010910,          0.013399,          0.394700,          0.023171,          0.139691,          0.058009,          2.022685,          0.294442,          0.135964,          4.287757,          0.037910,          0.080155,       2477.729547,       5426.607819,          1.500000,          1.613978,          0.000000,          0.000000,          0.000000,
  3824, 11556,  9980, 9980.00,  -23.68,  300.00,    10,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.003206,          0.091279,          0.006261,          0.006315,          0.215366,          0.012513,          0.090689,          0.033954,          1.290624,          0.177611,          0.080090,          2.553064,          0.014425,          0.028569,       1035.206713,       2165.261446,          1.500000,          1.704160,          0.000000,          0.000000,          0.000000,
  3825, 11557,  9980, 9980.00,  -21.79,  300.00,    14,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.002922,          0.082641,          0.005939,          0.006143,          0.193807,          0.012610,          0.087346,          0.032647,          1.269191,          0.183660,          0.076517,          2.683931,          0.017494,          0.036944,       1462.048896,       3197.256603,          1.500000,          1.605649,          0.000000,          0.000000,          0.000000,
  3826, 11558,  9980, 9980.00,  -19.89,  300.00,     8,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.003880,          0.114798,          0.007527,          0.007258,          0.271640,          0.014621,          0.091617,          0.036741,          1.302002,          0.175676,          0.086861,          2.527046,          0.018310,          0.034876,       1277.742914,       2650.505488,          1.500000,          1.452325,          0.000000,          0.000000,          0.000000,
  3827, 11559,  9980, 9980.00,  -18.00,  300.00,     8,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.003917,          0.103758,          0.006910,          0.007195,          0.244602,          0.013136,          0.096387,          0.041555,          1.417384,          0.180268,          0.097933,          2.689704,          0.024866,          0.046772,       1688.945009,       3468.120848,          1.500000,          1.819624,          0.000000,          0.000000,          0.000000,
  3828, 11560,  9980, 9980.00,  -16.11,  300.00,     4,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.002912,          0.093742,          0.005087,          0.004438,          0.224491,          0.008272,          0.070029,          0.038030,          1.045223,          0.110243,          0.090999,          1.706473,          0.017391,          0.027461,       1316.089266,       2525.557479,          1.500000,          1.803833,          0.000000,          0.000000,          0.000000,
  3829, 11561,  9980, 9980.00,  -14.21,  300.00,    14,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.010821,          0.217400,          0.016754,          0.022559,          0.509737,          0.035309,          0.244013,          0.094472,          3.513425,          0.511904,          0.221452,          7.413663,          0.049764,          0.104266,       3397.644672,       7419.738727,          1.500000,          1.939660,          0.000000,          0.000000,          0.000000,
  3830, 11562,  9980, 9980.00,  -12.32,  300.00,     2,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.004310,          0.128981,          0.006450,          0.008051,          0.305960,          0.011794,          0.078649,          0.042988,          1.183262,          0.140822,          0.101912,          2.182388,          0.023111,          0.041725,       1686.896484,       3437.547094,          1.500000,          1.518059,          0.000000,          0.000000,          0.000000,
  3831, 11563,  9980, 9980.00,  -10.42,  300.00,     2,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.006099,          0.154478,          0.008396,          0.011263,          0.367253,          0.015325,          0.122690,          0.066050,          1.782903,          0.220556,          0.156940,          3.266665,          0.024556,          0.044253,       1838.850918,       3733.460037,          1.500000,          1.939970,          0.000000,          0.000000,          0.000000,
  3832, 11564,  9980, 9980.00,   -8.53,  300.00,     2,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.005870,          0.145889,          0.008159,          0.010770,          0.346886,          0.014793,          0.118608,          0.062520,          1.734284,          0.210963,          0.148624,          3.150497,          0.023860,          0.042733,       1763.534415,       3563.848693,          1.500000,          1.939970,          0.000000,          0.000000,          0.000000,
  3833, 11565,  9980, 9980.00,   -6.63,  300.00,     2,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.005690,          0.142003,          0.008145,          0.010283,          0.337596,          0.014656,          0.117284,          0.060871,          1.722774,          0.206685,          0.144717,          3.105107,          0.024132,          0.042868,       1787.494058,       3597.686062,          1.500000,          1.919019,          0.000000,          0.000000,          0.000000,
  3834, 11566,  9980, 9980.00,   -4.74,  300.00,     2,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.005230,          0.134335,          0.007635,          0.009381,          0.319343,          0.013669,          0.114210,          0.058672,          1.679914,          0.200417,          0.139488,          3.016453,          0.023651,          0.041764,       1751.177248,       3517.692187,          1.500000,          1.918779,          0.000000,          0.000000,          0.000000,
  3835, 11567,  9980, 9980.00,   -2.84,  300.00,    14,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.010759,          0.221400,          0.017056,          0.022476,          0.518999,          0.035881,          0.236094,          0.088486,          3.432704,          0.493810,          0.207429,          7.223806,          0.054899,          0.114982,       3593.511261,       7833.376615,          1.500000,          1.761318,          0.000000,          0.000000,          0.000000,
  3836, 11568,  9980, 9980.00,   -0.95,  300.00,     2,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.006396,          0.195985,          0.010427,          0.011361,          0.467626,          0.018952,          0.166533,          0.089639,          2.437197,          0.295761,          0.213904,          4.431459,          0.027951,          0.049805,       2049.426710,       4137.422820,          1.500000,          2.016980,          0.000000,          0.000000,          0.000000,
  3837, 11569,  9980, 9980.00,    0.95,  300.00,     2,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.004476,          0.167169,          0.008420,          0.007775,          0.397395,          0.015322,          0.134395,          0.073631,          1.969876,          0.239006,          0.175034,          3.581733,          0.028696,          0.051257,       2079.643808,       4207.166550,          1.500000,          1.939349,          0.000000,          0.000000,          0.000000,
  3838, 11570,  9980, 9980.00,    2.84,  300.00,     2,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.003294,          0.132084,          0.007491,          0.005369,          0.313255,          0.013671,          0.120971,          0.059191,          1.746109,          0.214208,          0.140411,          3.146186,          0.026943,          0.048612,       1885.323992,       3797.536416,          1.500000,          1.969151,          0.000000,          0.000000,          0.000000,
  3839, 11571,  9980, 9980.00,    4.74,  300.00,     2,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.005653,          0.198334,          0.009585,          0.010215,          0.471754,          0.017991,          0.135978,          0.084031,          1.993059,          0.249525,          0.199889,          3.734125,          0.028280,          0.052153,       2111.181736,       4339.161353,          1.500000,          1.862629,          0.000000,          0.000000,          0.000000,
  3840, 11572,  9980, 9980.00,    6.63,  300.00,     2,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.005087,          0.162661,          0.008717,          0.008871,          0.386848,          0.015916,          0.122972,          0.068895,          1.813302,          0.219394,          0.163854,          3.310118,          0.025926,          0.046399,       1951.057890,       3954.393569,          1.500000,          1.862465,          0.000000,          0.000000,          0.000000,
