ijcam,lat,lon,sand,clay,silt,wwilt,wfield,wsat
  5790, -35.05, 150.00, 0.52434, 0.24012, 0.23554, 0.13670, 0.25481, 0.42792,
  5791, -33.16, 150.00, 0.48241, 0.31195, 0.20564, 0.17014, 0.27683, 0.43343,
  5792, -31.26, 150.00, 0.53937, 0.24670, 0.21393, 0.13835, 0.25495, 0.42631,
  5793, -29.37, 150.00, 0.26674, 0.45216, 0.28111, 0.22378, 0.33103, 0.46024,
  5794, -27.47, 150.00, 0.26674, 0.45216, 0.28111, 0.22378, 0.33060, 0.45960,
  5795, -25.58, 150.00, 0.10201, 0.64326, 0.25473, 0.25252, 0.37721, 0.48044,
  5796, -23.68, 150.00, 0.26674, 0.45216, 0.28111, 0.22378, 0.33063, 0.45965,
  5797, -21.79, 150.00, 0.40467, 0.30211, 0.29322, 0.16942, 0.28510, 0.44282,
  5798, -19.89, 150.00, 0.32227, 0.36515, 0.31258, 0.19584, 0.31056, 0.45581,
  5803, -10.42, 150.00, 0.52192, 0.23721, 0.24088, 0.13572, 0.25656, 0.43111,
  5804,  -8.53, 150.00, 0.43008, 0.26050, 0.30942, 0.15214, 0.27773, 0.44748,
  5805,  -6.63, 150.00, 0.34426, 0.22028, 0.43546, 0.15035, 0.27362, 0.45049,
  5806,  -4.74, 150.00, 0.36033, 0.27044, 0.36923, 0.16185, 0.28708, 0.45274,
  5840,  59.68, 150.00, 0.15137, 0.21354, 0.63509, 0.18391, 0.30421, 0.48720,
  5841,  61.58, 150.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28242, 0.46169,
  5842,  63.47, 150.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28313, 0.46315,
  5843,  65.37, 150.00, 0.45942, 0.18332, 0.35726, 0.12655, 0.25577, 0.45426,
  5844,  67.26, 150.00, 0.45942, 0.18332, 0.35726, 0.12655, 0.25825, 0.45873,
  5845,  69.16, 150.00, 0.45942, 0.18332, 0.35726, 0.12655, 0.25792, 0.45848,
  5846,  71.05, 150.00, 0.32893, 0.14710, 0.52397, 0.14891, 0.26199, 0.47245,
  5847,  72.95, 150.00, 0.39916, 0.07021, 0.53063, 0.17352, 0.22352, 0.46590,
  5848,  74.84, 150.00, 0.39916, 0.07021, 0.53063, 0.17498, 0.22498, 0.46300,
  5868, -69.16, 152.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  5887, -33.16, 152.50, 0.33526, 0.32802, 0.33672, 0.18270, 0.29985, 0.45202,
  5888, -31.26, 152.50, 0.42173, 0.33988, 0.23840, 0.18376, 0.29051, 0.44110,
  5889, -29.37, 152.50, 0.33526, 0.32802, 0.33672, 0.18270, 0.30007, 0.45226,
  5890, -27.47, 152.50, 0.33526, 0.32802, 0.33672, 0.18270, 0.30020, 0.45218,
  5891, -25.58, 152.50, 0.33526, 0.32802, 0.33672, 0.18270, 0.29985, 0.45167,
  5892, -23.68, 152.50, 0.33526, 0.32802, 0.33672, 0.18270, 0.29991, 0.45167,
  5902,  -4.74, 152.50, 0.52192, 0.23721, 0.24088, 0.13572, 0.25575, 0.42974,
  5936,  59.68, 152.50, 0.31596, 0.22379, 0.46025, 0.15519, 0.28284, 0.46538,
  5937,  61.58, 152.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28394, 0.46460,
  5938,  63.47, 152.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28379, 0.46451,
  5939,  65.37, 152.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28456, 0.46710,
  5940,  67.26, 152.50, 0.45942, 0.18332, 0.35726, 0.12655, 0.25779, 0.45841,
  5941,  69.16, 152.50, 0.45942, 0.18332, 0.35726, 0.12655, 0.25782, 0.45920,
  5942,  71.05, 152.50, 0.32893, 0.14710, 0.52397, 0.14891, 0.26193, 0.47183,
  5957, -82.42, 155.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  5958, -80.53, 155.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  5964, -69.16, 155.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6029,  54.00, 155.00, 0.34790, 0.25365, 0.39846, 0.15817, 0.29556, 0.47962,
  6030,  55.89, 155.00, 0.34790, 0.25365, 0.39846, 0.15817, 0.29644, 0.48091,
  6032,  59.68, 155.00, 0.31596, 0.22379, 0.46025, 0.15519, 0.28504, 0.46892,
  6033,  61.58, 155.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28371, 0.46322,
  6034,  63.47, 155.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28440, 0.46627,
  6035,  65.37, 155.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28457, 0.46509,
  6036,  67.26, 155.00, 0.45942, 0.18332, 0.35726, 0.12655, 0.25683, 0.45665,
  6037,  69.16, 155.00, 0.45942, 0.18332, 0.35726, 0.12655, 0.25803, 0.45967,
  6038,  71.05, 155.00, 0.32893, 0.14710, 0.52397, 0.14891, 0.26407, 0.47489,
  6052, -84.32, 157.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6053, -82.42, 157.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6054, -80.53, 157.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6055, -78.63, 157.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6060, -69.16, 157.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6124,  52.11, 157.50, 0.32879, 0.50708, 0.16413, 0.24486, 0.33286, 0.46219,
  6125,  54.00, 157.50, 0.32879, 0.50708, 0.16413, 0.24486, 0.33229, 0.46098,
  6126,  55.89, 157.50, 0.32879, 0.50708, 0.16413, 0.24486, 0.33349, 0.46315,
  6127,  57.79, 157.50, 0.32082, 0.47402, 0.20516, 0.23304, 0.32946, 0.46370,
  6129,  61.58, 157.50, 0.31596, 0.22379, 0.46025, 0.15519, 0.28368, 0.46469,
  6130,  63.47, 157.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22665, 0.43706,
  6131,  65.37, 157.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28444, 0.46648,
  6132,  67.26, 157.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28452, 0.46682,
  6133,  69.16, 157.50, 0.32893, 0.14710, 0.52397, 0.14891, 0.26378, 0.47530,
  6134,  71.05, 157.50, 0.32893, 0.14710, 0.52397, 0.14891, 0.26351, 0.47408,
  6148, -84.32, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6149, -82.42, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6150, -80.53, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6151, -78.63, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6152, -76.74, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6153, -74.84, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6154, -72.95, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6155, -71.05, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6156, -69.16, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6220,  52.11, 160.00, 0.21756, 0.55647, 0.22597, 0.24874, 0.35268, 0.47463,
  6221,  54.00, 160.00, 0.32879, 0.50708, 0.16413, 0.24486, 0.33198, 0.46041,
  6222,  55.89, 160.00, 0.44489, 0.23524, 0.31987, 0.14203, 0.26820, 0.44545,
  6223,  57.79, 160.00, 0.32082, 0.47402, 0.20516, 0.23304, 0.32863, 0.46067,
  6224,  59.68, 160.00, 0.31935, 0.46543, 0.21522, 0.23005, 0.32747, 0.46199,
  6225,  61.58, 160.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28425, 0.46449,
  6226,  63.47, 160.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22741, 0.43863,
  6227,  65.37, 160.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28485, 0.46573,
  6228,  67.26, 160.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28285, 0.46263,
  6229,  69.16, 160.00, 0.43558, 0.30833, 0.25608, 0.17029, 0.28982, 0.46084,
  6230,  71.05, 160.00, 0.39916, 0.07021, 0.53063, 0.17407, 0.22407, 0.46516,
  6244, -84.32, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6245, -82.42, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6247, -78.63, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6248, -76.74, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6249, -74.84, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6250, -72.95, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6251, -71.05, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6317,  54.00, 162.50, 0.32879, 0.50708, 0.16413, 0.24486, 0.33374, 0.46392,
  6318,  55.89, 162.50, 0.32879, 0.50708, 0.16413, 0.24486, 0.33146, 0.45896,
  6319,  57.79, 162.50, 0.21756, 0.55647, 0.22597, 0.24874, 0.35372, 0.47453,
  6320,  59.68, 162.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22630, 0.43726,
  6321,  61.58, 162.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22607, 0.43695,
  6322,  63.47, 162.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22879, 0.44088,
  6323,  65.37, 162.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28202, 0.45891,
  6324,  67.26, 162.50, 0.45942, 0.18332, 0.35726, 0.12655, 0.25572, 0.45400,
  6325,  69.16, 162.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.23139, 0.44558,
  6339, -86.21, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6340, -84.32, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6341, -82.42, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6343, -78.63, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6344, -76.74, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6345, -74.84, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6346, -72.95, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6347, -71.05, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6373, -21.79, 165.00, 0.52596, 0.25219, 0.22185, 0.14160, 0.25765, 0.42828,
  6416,  59.68, 165.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22930, 0.44173,
  6417,  61.58, 165.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22929, 0.44203,
  6418,  63.47, 165.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28253, 0.46203,
  6419,  65.37, 165.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22631, 0.43652,
  6420,  67.26, 165.00, 0.35590, 0.24056, 0.40354, 0.15364, 0.28372, 0.46397,
  6421,  69.16, 165.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.23055, 0.44383,
  6435, -86.21, 167.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6436, -84.32, 167.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6439, -78.63, 167.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6440, -76.74, 167.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6442, -72.95, 167.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6443, -71.05, 167.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6456, -46.42, 167.50, 0.59544, 0.16552, 0.23904, 0.10549, 0.22625, 0.42248,
  6457, -44.53, 167.50, 0.59544, 0.16552, 0.23904, 0.10549, 0.22522, 0.42046,
  6512,  59.68, 167.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22735, 0.43846,
  6513,  61.58, 167.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22786, 0.43950,
  6514,  63.47, 167.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28534, 0.46795,
  6515,  65.37, 167.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28059, 0.45697,
  6516,  67.26, 167.50, 0.35590, 0.24056, 0.40354, 0.15364, 0.28351, 0.46303,
  6517,  69.16, 167.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22849, 0.44007,
  6532, -84.32, 170.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6536, -76.74, 170.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6538, -72.95, 170.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6539, -71.05, 170.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6552, -46.42, 170.00, 0.59602, 0.16544, 0.23855, 0.10540, 0.22294, 0.41981,
  6553, -44.53, 170.00, 0.50313, 0.23047, 0.26639, 0.13475, 0.25536, 0.43134,
  6554, -42.63, 170.00, 0.59544, 0.16552, 0.23904, 0.10549, 0.22542, 0.42052,
  6608,  59.68, 170.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22835, 0.44029,
  6609,  61.58, 170.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22572, 0.43528,
  6610,  63.47, 170.00, 0.32837, 0.14808, 0.52355, 0.14885, 0.26120, 0.46963,
  6611,  65.37, 170.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22980, 0.44341,
  6612,  67.26, 170.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22760, 0.43809,
  6613,  69.16, 170.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.28952, 0.47046,
  6627, -86.21, 172.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6628, -84.32, 172.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6649, -44.53, 172.50, 0.51427, 0.19595, 0.28978, 0.12235, 0.24556, 0.43150,
  6650, -42.63, 172.50, 0.48803, 0.21392, 0.29804, 0.13061, 0.25293, 0.43413,
  6651, -40.74, 172.50, 0.58105, 0.15802, 0.26093, 0.10610, 0.22491, 0.42296,
  6704,  59.68, 172.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22235, 0.42977,
  6705,  61.58, 172.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22578, 0.43495,
  6706,  63.47, 172.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22835, 0.44026,
  6707,  65.37, 172.50, 0.27946, 0.09196, 0.62858, 0.19557, 0.24834, 0.47833,
  6708,  67.26, 172.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22886, 0.44031,
  6709,  69.16, 172.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.23131, 0.44486,
  6710,  71.05, 172.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6723, -86.21, 175.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6724, -84.32, 175.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6747, -40.74, 175.00, 0.49972, 0.22110, 0.27918, 0.13175, 0.25380, 0.43231,
  6748, -38.84, 175.00, 0.55026, 0.11002, 0.33972, 0.11845, 0.21467, 0.43066,
  6749, -36.95, 175.00, 0.26457, 0.49938, 0.23605, 0.23749, 0.33915, 0.46595,
  6750, -35.05, 175.00, 0.46701, 0.34844, 0.18455, 0.18693, 0.28658, 0.43785,
  6801,  61.58, 175.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.23098, 0.44524,
  6802,  63.47, 175.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22938, 0.44201,
  6803,  65.37, 175.00, 0.27946, 0.09196, 0.62858, 0.19557, 0.24937, 0.48002,
  6804,  67.26, 175.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.23113, 0.44414,
  6805,  69.16, 175.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22999, 0.44205,
  6820, -84.32, 177.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6843, -40.74, 177.50, 0.44817, 0.22961, 0.32222, 0.13987, 0.26240, 0.43777,
  6844, -38.84, 177.50, 0.53387, 0.13686, 0.32928, 0.11274, 0.22451, 0.43022,
  6845, -36.95, 177.50, 0.52268, 0.16755, 0.30976, 0.11518, 0.23541, 0.43117,
  6855, -18.00, 177.50, 0.50141, 0.26992, 0.22867, 0.15072, 0.26581, 0.43205,
  6897,  61.58, 177.50, 0.27946, 0.09196, 0.62858, 0.19408, 0.24408, 0.47052,
  6898,  63.47, 177.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22967, 0.44318,
  6899,  65.37, 177.50, 0.27946, 0.09196, 0.62858, 0.19557, 0.24895, 0.47926,
  6900,  67.26, 177.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22805, 0.43722,
  6901,  69.16, 177.50, 0.54782, 0.13504, 0.31714, 0.11075, 0.22717, 0.43581,
  6916, -84.32, 180.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6994,  63.47, 180.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22929, 0.44222,
  6995,  65.37, 180.00, 0.27946, 0.09196, 0.62858, 0.19519, 0.24519, 0.47244,
  6996,  67.26, 180.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22547, 0.43325,
  6997,  69.16, 180.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22597, 0.43466,
  6998,  71.05, 180.00, 0.39916, 0.07021, 0.53063, 0.16709, 0.21709, 0.44966,
  7011, -86.21, 182.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7012, -84.32, 182.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7091,  65.37, 182.50, 0.27946, 0.09196, 0.62858, 0.19557, 0.24844, 0.47598,
  7092,  67.26, 182.50, 0.27946, 0.09196, 0.62858, 0.19557, 0.24729, 0.47447,
  7093,  69.16, 182.50, 0.27946, 0.09196, 0.62858, 0.19557, 0.24811, 0.47757,
  7094,  71.05, 182.50, 0.39916, 0.07021, 0.53063, 0.17072, 0.22072, 0.45526,
  7107, -86.21, 185.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7108, -84.32, 185.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7187,  65.37, 185.00, 0.54782, 0.13504, 0.31714, 0.11075, 0.22738, 0.43739,
  7188,  67.26, 185.00, 0.27946, 0.09196, 0.62858, 0.19557, 0.24759, 0.47442,
  7204, -84.32, 187.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7283,  65.37, 187.50, 0.27946, 0.09196, 0.62858, 0.19386, 0.24386, 0.46945,
  7284,  67.26, 187.50, 0.27946, 0.09196, 0.62858, 0.19470, 0.24470, 0.47152,
  7300, -84.32, 190.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7379,  65.37, 190.00, 0.27946, 0.09196, 0.62858, 0.19401, 0.24401, 0.47009,
  7380,  67.26, 190.00, 0.27946, 0.09196, 0.62858, 0.18959, 0.23959, 0.46072,
  7395, -86.21, 192.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7396, -84.32, 192.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7475,  65.37, 192.50, 0.51360, 0.23544, 0.25096, 0.13571, 0.25616, 0.43259,
  7491, -86.21, 195.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7492, -84.32, 195.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7495, -78.63, 195.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7568,  59.68, 195.00, 0.51360, 0.23544, 0.25096, 0.13571, 0.26075, 0.44316,
  7569,  61.58, 195.00, 0.51360, 0.23544, 0.25096, 0.13571, 0.25855, 0.43914,
  7570,  63.47, 195.00, 0.51360, 0.23544, 0.25096, 0.13571, 0.25822, 0.43820,
  7571,  65.37, 195.00, 0.41141, 0.27045, 0.31813, 0.15727, 0.27815, 0.44568,
  7572,  67.26, 195.00, 0.31047, 0.16696, 0.52257, 0.15060, 0.26624, 0.46445,
  7573,  69.16, 195.00, 0.31047, 0.16696, 0.52257, 0.15060, 0.26419, 0.45920,
  7587, -86.21, 197.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7591, -78.63, 197.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7662,  55.89, 197.50, 0.50042, 0.18985, 0.30973, 0.12245, 0.24900, 0.44188,
  7663,  57.79, 197.50, 0.54715, 0.19987, 0.25299, 0.11989, 0.24060, 0.42439,
  7664,  59.68, 197.50, 0.51360, 0.23544, 0.25096, 0.13571, 0.26309, 0.44559,
  7665,  61.58, 197.50, 0.51360, 0.23544, 0.25096, 0.13571, 0.25811, 0.43807,
  7666,  63.47, 197.50, 0.41141, 0.27045, 0.31813, 0.15727, 0.27764, 0.44447,
  7667,  65.37, 197.50, 0.41141, 0.27045, 0.31813, 0.15727, 0.27866, 0.44704,
  7668,  67.26, 197.50, 0.31047, 0.16696, 0.52257, 0.15060, 0.26467, 0.46009,
  7669,  69.16, 197.50, 0.31047, 0.16696, 0.52257, 0.15060, 0.27064, 0.46916,
  7670,  71.05, 197.50, 0.42893, 0.08917, 0.48190, 0.16221, 0.25430, 0.49241,
  7683, -86.21, 200.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7687, -78.63, 200.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7758,  55.89, 200.00, 0.53046, 0.19852, 0.27102, 0.12126, 0.24545, 0.43353,
  7759,  57.79, 200.00, 0.51360, 0.23544, 0.25096, 0.13571, 0.27342, 0.45998,
  7760,  59.68, 200.00, 0.54715, 0.19987, 0.25299, 0.11989, 0.24498, 0.43148,
  7761,  61.58, 200.00, 0.51360, 0.23544, 0.25096, 0.13571, 0.25716, 0.43566,
  7762,  63.47, 200.00, 0.48496, 0.24763, 0.26741, 0.14277, 0.26357, 0.43851,
  7763,  65.37, 200.00, 0.41141, 0.27045, 0.31813, 0.15727, 0.27767, 0.44396,
  7764,  67.26, 200.00, 0.61963, 0.20000, 0.18037, 0.11309, 0.23343, 0.41953,
  7765,  69.16, 200.00, 0.31047, 0.16696, 0.52257, 0.15060, 0.27112, 0.46991,
  7766,  71.05, 200.00, 0.42893, 0.08917, 0.48190, 0.16221, 0.24747, 0.48514,
  7779, -86.21, 202.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7784, -76.74, 202.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7854,  55.89, 202.50, 0.53046, 0.19852, 0.27102, 0.12126, 0.24311, 0.42809,
  7855,  57.79, 202.50, 0.51685, 0.23611, 0.24704, 0.13570, 0.25810, 0.43448,
  7856,  59.68, 202.50, 0.51360, 0.23544, 0.25096, 0.13571, 0.25799, 0.43555,
  7857,  61.58, 202.50, 0.41256, 0.28124, 0.30620, 0.16108, 0.28005, 0.44457,
  7858,  63.47, 202.50, 0.41256, 0.28124, 0.30620, 0.16108, 0.28138, 0.44872,
  7859,  65.37, 202.50, 0.48496, 0.24763, 0.26741, 0.14277, 0.26379, 0.43830,
  7860,  67.26, 202.50, 0.61963, 0.20000, 0.18037, 0.11309, 0.23242, 0.41712,
  7861,  69.16, 202.50, 0.31047, 0.16696, 0.52257, 0.15060, 0.26958, 0.46948,
  7862,  71.05, 202.50, 0.42893, 0.08917, 0.48190, 0.16221, 0.23751, 0.47389,
  7875, -86.21, 205.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7880, -76.74, 205.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7931,  19.89, 205.00, 0.49267, 0.20769, 0.29964, 0.12820, 0.25652, 0.44324,
  7951,  57.79, 205.00, 0.53046, 0.19852, 0.27102, 0.12126, 0.24954, 0.43752,
  7952,  59.68, 205.00, 0.41256, 0.28124, 0.30620, 0.16108, 0.27854, 0.44065,
  7953,  61.58, 205.00, 0.41256, 0.28124, 0.30620, 0.16108, 0.27967, 0.44262,
  7954,  63.47, 205.00, 0.41256, 0.28124, 0.30620, 0.16108, 0.28100, 0.44704,
  7955,  65.37, 205.00, 0.41256, 0.28124, 0.30620, 0.16108, 0.28112, 0.44707,
  7956,  67.26, 205.00, 0.61963, 0.20000, 0.18037, 0.11309, 0.23151, 0.41508,
  7957,  69.16, 205.00, 0.31047, 0.16696, 0.52257, 0.15060, 0.27145, 0.47304,
  7958,  71.05, 205.00, 0.42893, 0.08917, 0.48190, 0.16221, 0.23205, 0.46711,
  7971, -86.21, 207.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7976, -76.74, 207.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  8047,  57.79, 207.50, 0.50042, 0.18985, 0.30973, 0.12245, 0.24671, 0.43654,
  8048,  59.68, 207.50, 0.53046, 0.19852, 0.27102, 0.12126, 0.25080, 0.43844,
  8049,  61.58, 207.50, 0.54715, 0.19987, 0.25299, 0.11989, 0.24186, 0.42559,
  8050,  63.47, 207.50, 0.41256, 0.28124, 0.30620, 0.16108, 0.28061, 0.44555,
  8051,  65.37, 207.50, 0.41256, 0.28124, 0.30620, 0.16108, 0.28024, 0.44543,
  8052,  67.26, 207.50, 0.61963, 0.20000, 0.18037, 0.11309, 0.23295, 0.41812,
  8053,  69.16, 207.50, 0.31047, 0.16696, 0.52257, 0.15060, 0.27227, 0.47372,
  8054,  71.05, 207.50, 0.42893, 0.08917, 0.48190, 0.16221, 0.24066, 0.48095,
  8066, -88.11, 210.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  8067, -86.21, 210.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  8072, -76.74, 210.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  8144,  59.68, 210.00, 0.53046, 0.19852, 0.27102, 0.12126, 0.25030, 0.43862,
  8145,  61.58, 210.00, 0.60001, 0.13342, 0.26657, 0.10304, 0.21594, 0.42248,
  8146,  63.47, 210.00, 0.41256, 0.28124, 0.30620, 0.16108, 0.27882, 0.44103,
  8147,  65.37, 210.00, 0.48496, 0.24763, 0.26741, 0.14277, 0.26291, 0.43647,
  8148,  67.26, 210.00, 0.41256, 0.28124, 0.30620, 0.16108, 0.27975, 0.44329,
  8149,  69.16, 210.00, 0.31047, 0.16696, 0.52257, 0.15060, 0.26931, 0.46798,
  8150,  71.05, 210.00, 0.42893, 0.08917, 0.48190, 0.16221, 0.23937, 0.47374,
