lsmlon,lsmlat,LANDFRAC_P,LONGXY,LATIXY,IGBP,WRTCELL
36,10,1,87.5,-72.9,15,0
36,11,1,87.5,-71.1,15,0
36,12,1,87.5,-69.2,15,0
36,13,1,87.5,-67.3,15,0
36,14,0,87.5,-65.4,17,0
36,15,0,87.5,-63.5,17,0
36,16,0,87.5,-61.6,17,0
36,17,0,87.5,-59.7,17,0
36,18,0,87.5,-57.8,17,0
36,19,0,87.5,-55.9,17,0
36,20,0,87.5,-54,17,0
36,21,0,87.5,-52.1,17,0
36,22,0,87.5,-50.2,17,0
36,23,0,87.5,-48.3,17,0
36,24,0,87.5,-46.4,17,0
36,25,0,87.5,-44.5,17,0
36,26,0,87.5,-42.6,17,0
36,27,0,87.5,-40.7,17,0
36,28,0,87.5,-38.8,17,0
36,29,0,87.5,-36.9,17,0
36,30,0,87.5,-35.1,17,0
36,31,0,87.5,-33.2,17,0
36,32,0,87.5,-31.3,17,0
36,33,0,87.5,-29.4,17,0
36,34,0,87.5,-27.5,17,0
36,35,0,87.5,-25.6,17,0
36,36,0,87.5,-23.7,17,0
36,37,0,87.5,-21.8,17,0
36,38,0,87.5,-19.9,17,0
36,39,0,87.5,-18,17,0
36,40,0,87.5,-16.1,17,0
36,41,0,87.5,-14.2,17,0
36,42,0,87.5,-12.3,17,0
36,43,0,87.5,-10.4,17,0
36,44,0,87.5,-8.5,17,0
36,45,0,87.5,-6.6,17,0
36,46,0,87.5,-4.7,17,0
36,47,0,87.5,-2.8,17,0
36,48,0,87.5,-0.9,17,0
36,49,0,87.5,0.9,17,0
36,50,0,87.5,2.8,17,0
36,51,0,87.5,4.7,17,0
36,52,0,87.5,6.6,17,0
36,53,0,87.5,8.5,17,0
36,54,0,87.5,10.4,17,0
36,55,0,87.5,12.3,17,0
36,56,0,87.5,14.2,17,0
36,57,0,87.5,16.1,17,0
36,58,0,87.5,18,17,0
36,59,0,87.5,19.9,17,0
36,60,1,87.5,21.8,12,0
36,61,1,87.5,23.7,12,0
36,62,1,87.5,25.6,12,0
36,63,1,87.5,27.5,7,0
36,64,1,87.5,29.4,10,0
36,65,1,87.5,31.3,10,0
36,66,1,87.5,33.2,7,0
36,67,1,87.5,35.1,7,0
36,68,1,87.5,36.9,16,0
36,69,1,87.5,38.8,16,0
36,70,1,87.5,40.7,16,0
36,71,1,87.5,42.6,10,0
36,72,1,87.5,44.5,7,0
36,73,1,87.5,46.4,7,0
36,74,1,87.5,48.3,10,0
36,75,1,87.5,50.2,8,0
36,76,1,87.5,52.1,5,0
36,77,1,87.5,54,5,0
36,78,1,87.5,55.9,5,0
36,79,1,87.5,57.8,5,0
36,80,1,87.5,59.7,5,0
36,81,1,87.5,61.6,1,0
36,82,1,87.5,63.5,11,0
36,83,1,87.5,65.4,11,0
36,84,1,87.5,67.3,7,0
36,85,1,87.5,69.2,7,0
36,86,1,87.5,71.1,7,0
36,87,1,87.5,72.9,18,0
36,88,1,87.5,74.8,18,0
36,89,0,87.5,76.7,17,0
36,90,0,87.5,78.6,17,0
36,91,0,87.5,80.5,17,0
36,92,0,87.5,82.4,17,0
36,93,0,87.5,84.3,17,0
36,94,0,87.5,86.2,17,0
36,95,0,87.5,88.1,17,0
36,96,0,87.5,90,17,0
37,1,1,90,-90,15,0
37,2,1,90,-88.1,15,0
37,3,1,90,-86.2,15,0
37,4,1,90,-84.3,15,0
37,5,1,90,-82.4,15,0
37,6,1,90,-80.5,15,0
37,7,1,90,-78.6,15,0
37,8,1,90,-76.7,15,0
37,9,1,90,-74.8,15,0
37,10,1,90,-72.9,15,0
37,11,1,90,-71.1,15,0
37,12,1,90,-69.2,15,0
37,13,1,90,-67.3,15,0
37,14,0,90,-65.4,17,0
37,15,0,90,-63.5,17,0
37,16,0,90,-61.6,17,0
37,17,0,90,-59.7,17,0
37,18,0,90,-57.8,17,0
37,19,0,90,-55.9,17,0
37,20,0,90,-54,17,0
37,21,0,90,-52.1,17,0
37,22,0,90,-50.2,17,0
37,23,0,90,-48.3,17,0
37,24,0,90,-46.4,17,0
37,25,0,90,-44.5,17,0
37,26,0,90,-42.6,17,0
37,27,0,90,-40.7,17,0
37,28,0,90,-38.8,17,0
37,29,0,90,-36.9,17,0
37,30,0,90,-35.1,17,0
37,31,0,90,-33.2,17,0
37,32,0,90,-31.3,17,0
37,33,0,90,-29.4,17,0
37,34,0,90,-27.5,17,0
37,35,0,90,-25.6,17,0
37,36,0,90,-23.7,17,0
37,37,0,90,-21.8,17,0
37,38,0,90,-19.9,17,0
37,39,0,90,-18,17,0
37,40,0,90,-16.1,17,0
37,41,0,90,-14.2,17,0
37,42,0,90,-12.3,17,0
37,43,0,90,-10.4,17,0
37,44,0,90,-8.5,17,0
37,45,0,90,-6.6,17,0
37,46,0,90,-4.7,17,0
37,47,0,90,-2.8,17,0
37,48,0,90,-0.9,17,0
37,49,0,90,0.9,17,0
37,50,0,90,2.8,17,0
37,51,0,90,4.7,17,0
37,52,0,90,6.6,17,0
37,53,0,90,8.5,17,0
37,54,0,90,10.4,17,0
37,55,0,90,12.3,17,0
37,56,0,90,14.2,17,0
37,57,0,90,16.1,17,0
37,58,0,90,18,17,0
37,59,0,90,19.9,17,0
37,60,1,90,21.8,17,0
37,61,1,90,23.7,12,0
37,62,1,90,25.6,12,0
37,63,1,90,27.5,4,0
37,64,1,90,29.4,10,0
37,65,1,90,31.3,10,0
37,66,1,90,33.2,7,0
37,67,1,90,35.1,7,0
37,68,1,90,36.9,7,0
37,69,1,90,38.8,16,0
37,70,1,90,40.7,16,0
37,71,1,90,42.6,16,0
37,72,1,90,44.5,16,0
37,73,1,90,46.4,7,0
37,74,1,90,48.3,10,0
37,75,1,90,50.2,10,0
37,76,1,90,52.1,5,0
37,77,1,90,54,12,0
37,78,1,90,55.9,5,0
37,79,1,90,57.8,4,0
37,80,1,90,59.7,14,0
37,81,1,90,61.6,1,0
37,82,1,90,63.5,7,0
37,83,1,90,65.4,7,0
37,84,1,90,67.3,7,0
37,85,1,90,69.2,7,0
37,86,1,90,71.1,7,0
37,87,1,90,72.9,18,0
37,88,1,90,74.8,18,0
37,89,0,90,76.7,17,0
37,90,0,90,78.6,17,0
37,91,0,90,80.5,17,0
37,92,0,90,82.4,17,0
37,93,0,90,84.3,17,0
37,94,0,90,86.2,17,0
37,95,0,90,88.1,17,0
37,96,0,90,90,17,0
38,1,1,92.5,-90,15,0
38,2,1,92.5,-88.1,15,0
38,3,1,92.5,-86.2,15,0
38,4,1,92.5,-84.3,15,0
38,5,1,92.5,-82.4,15,0
38,6,1,92.5,-80.5,15,0
38,7,1,92.5,-78.6,15,0
38,8,1,92.5,-76.7,15,0
38,9,1,92.5,-74.8,15,0
38,10,1,92.5,-72.9,15,0
38,11,1,92.5,-71.1,15,0
38,12,1,92.5,-69.2,15,0
38,13,1,92.5,-67.3,15,0
38,14,0,92.5,-65.4,17,0
38,15,0,92.5,-63.5,17,0
38,16,0,92.5,-61.6,17,0
38,17,0,92.5,-59.7,17,0
38,18,0,92.5,-57.8,17,0
38,19,0,92.5,-55.9,17,0
38,20,0,92.5,-54,17,0
38,21,0,92.5,-52.1,17,0
38,22,0,92.5,-50.2,17,0
38,23,0,92.5,-48.3,17,0
38,24,0,92.5,-46.4,17,0
38,25,0,92.5,-44.5,17,0
38,26,0,92.5,-42.6,17,0
38,27,0,92.5,-40.7,17,0
38,28,0,92.5,-38.8,17,0
38,29,0,92.5,-36.9,17,0
38,30,0,92.5,-35.1,17,0
38,31,0,92.5,-33.2,17,0
38,32,0,92.5,-31.3,17,0
38,33,0,92.5,-29.4,17,0
38,34,0,92.5,-27.5,17,0
38,35,0,92.5,-25.6,17,0
38,36,0,92.5,-23.7,17,0
38,37,0,92.5,-21.8,17,0
38,38,0,92.5,-19.9,17,0
38,39,0,92.5,-18,17,0
38,40,0,92.5,-16.1,17,0
38,41,0,92.5,-14.2,17,0
38,42,0,92.5,-12.3,17,0
38,43,0,92.5,-10.4,17,0
38,44,0,92.5,-8.5,17,0
38,45,0,92.5,-6.6,17,0
38,46,0,92.5,-4.7,17,0
38,47,0,92.5,-2.8,17,0
38,48,0,92.5,-0.9,17,0
38,49,0,92.5,0.9,17,0
38,50,0,92.5,2.8,17,0
38,51,0,92.5,4.7,17,0
38,52,0,92.5,6.6,17,0
38,53,0,92.5,8.5,17,0
38,54,0,92.5,10.4,17,0
38,55,0,92.5,12.3,17,0
38,56,0,92.5,14.2,17,0
38,57,0,92.5,16.1,17,0
38,58,0,92.5,18,17,0
38,59,0,92.5,19.9,17,0
38,60,1,92.5,21.8,5,0
38,61,1,92.5,23.7,5,0
38,62,1,92.5,25.6,14,0
38,63,1,92.5,27.5,4,0
38,64,1,92.5,29.4,10,0
38,65,1,92.5,31.3,10,0
38,66,1,92.5,33.2,10,0
38,67,1,92.5,35.1,7,0
38,68,1,92.5,36.9,16,0
38,69,1,92.5,38.8,16,0
38,70,1,92.5,40.7,16,0
38,71,1,92.5,42.6,16,0
38,72,1,92.5,44.5,16,0
38,73,1,92.5,46.4,10,0
38,74,1,92.5,48.3,7,0
38,75,1,92.5,50.2,10,0
38,76,1,92.5,52.1,5,0
38,77,1,92.5,54,5,0
38,78,1,92.5,55.9,4,0
38,79,1,92.5,57.8,4,0
38,80,1,92.5,59.7,5,0
38,81,1,92.5,61.6,3,0
38,82,1,92.5,63.5,7,0
38,83,1,92.5,65.4,7,0
38,84,1,92.5,67.3,7,0
38,85,1,92.5,69.2,18,0
38,86,1,92.5,71.1,7,0
38,87,1,92.5,72.9,7,0
38,88,1,92.5,74.8,18,0
38,89,0,92.5,76.7,17,0
38,90,0,92.5,78.6,17,0
38,91,1,92.5,80.5,17,0
38,92,0,92.5,82.4,17,0
38,93,0,92.5,84.3,17,0
38,94,0,92.5,86.2,17,0
38,95,0,92.5,88.1,17,0
38,96,0,92.5,90,17,0
39,1,1,95,-90,15,0
39,2,1,95,-88.1,15,0
39,3,1,95,-86.2,15,0
39,4,1,95,-84.3,15,0
39,5,1,95,-82.4,15,0
39,6,1,95,-80.5,15,0
39,7,1,95,-78.6,15,0
39,8,1,95,-76.7,15,0
39,9,1,95,-74.8,15,0
39,10,1,95,-72.9,15,0
39,11,1,95,-71.1,15,0
39,12,1,95,-69.2,15,0
39,13,1,95,-67.3,15,0
39,14,0,95,-65.4,17,0
39,15,0,95,-63.5,17,0
39,16,0,95,-61.6,17,0
39,17,0,95,-59.7,17,0
39,18,0,95,-57.8,17,0
39,19,0,95,-55.9,17,0
39,20,0,95,-54,17,0
39,21,0,95,-52.1,17,0
39,22,0,95,-50.2,17,0
39,23,0,95,-48.3,17,0
39,24,0,95,-46.4,17,0
39,25,0,95,-44.5,17,0
39,26,0,95,-42.6,17,0
39,27,0,95,-40.7,17,0
39,28,0,95,-38.8,17,0
39,29,0,95,-36.9,17,0
39,30,0,95,-35.1,17,0
39,31,0,95,-33.2,17,0
39,32,0,95,-31.3,17,0
39,33,0,95,-29.4,17,0
39,34,0,95,-27.5,17,0
39,35,0,95,-25.6,17,0
39,36,0,95,-23.7,17,0
39,37,0,95,-21.8,17,0
39,38,0,95,-19.9,17,0
39,39,0,95,-18,17,0
39,40,0,95,-16.1,17,0
39,41,0,95,-14.2,17,0
39,42,0,95,-12.3,17,0
39,43,0,95,-10.4,17,0
39,44,0,95,-8.5,17,0
39,45,0,95,-6.6,17,0
39,46,0,95,-4.7,17,0
39,47,0,95,-2.8,17,0
39,48,0,95,-0.9,17,0
39,49,0,95,0.9,17,0
39,50,0,95,2.8,17,0
39,51,0,95,4.7,17,0
39,52,0,95,6.6,17,0
39,53,0,95,8.5,17,0
39,54,0,95,10.4,17,0
39,55,0,95,12.3,17,0
39,56,0,95,14.2,17,0
39,57,1,95,16.1,12,0
39,58,1,95,18,12,0
39,59,1,95,19.9,12,0
39,60,1,95,21.8,12,0
39,61,1,95,23.7,5,0
39,62,1,95,25.6,14,0
39,63,1,95,27.5,14,0
39,64,1,95,29.4,10,0
39,65,1,95,31.3,10,0
39,66,1,95,33.2,10,0
39,67,1,95,35.1,10,0
39,68,1,95,36.9,16,0
39,69,1,95,38.8,16,0
39,70,1,95,40.7,16,0
39,71,1,95,42.6,16,0
39,72,1,95,44.5,16,0
39,73,1,95,46.4,7,0
39,74,1,95,48.3,7,0
39,75,1,95,50.2,10,0
39,76,1,95,52.1,5,0
39,77,1,95,54,5,0
39,78,1,95,55.9,4,0
39,79,1,95,57.8,4,0
39,80,1,95,59.7,5,0
39,81,1,95,61.6,5,0
39,82,1,95,63.5,7,0
39,83,1,95,65.4,7,0
39,84,1,95,67.3,7,0
39,85,1,95,69.2,18,0
39,86,1,95,71.1,7,0
39,87,1,95,72.9,7,0
39,88,1,95,74.8,18,0
39,89,1,95,76.7,17,0
39,90,0,95,78.6,17,0
39,91,1,95,80.5,15,0
39,92,0,95,82.4,17,0
39,93,0,95,84.3,17,0
39,94,0,95,86.2,17,0
39,95,0,95,88.1,17,0
39,96,0,95,90,17,0
40,1,1,97.5,-90,15,0
40,2,1,97.5,-88.1,15,0
40,3,1,97.5,-86.2,15,0
40,4,1,97.5,-84.3,15,0
40,5,1,97.5,-82.4,15,0
40,6,1,97.5,-80.5,15,0
40,7,1,97.5,-78.6,15,0
40,8,1,97.5,-76.7,15,0
40,9,1,97.5,-74.8,15,0
40,10,1,97.5,-72.9,15,0
40,11,1,97.5,-71.1,15,0
40,12,1,97.5,-69.2,15,0
40,13,1,97.5,-67.3,15,0
40,14,1,97.5,-65.4,17,0
40,15,0,97.5,-63.5,17,0
40,16,0,97.5,-61.6,17,0
40,17,0,97.5,-59.7,17,0
40,18,0,97.5,-57.8,17,0
40,19,0,97.5,-55.9,17,0
40,20,0,97.5,-54,17,0
40,21,0,97.5,-52.1,17,0
40,22,0,97.5,-50.2,17,0
40,23,0,97.5,-48.3,17,0
40,24,0,97.5,-46.4,17,0
40,25,0,97.5,-44.5,17,0
40,26,0,97.5,-42.6,17,0
40,27,0,97.5,-40.7,17,0
40,28,0,97.5,-38.8,17,0
40,29,0,97.5,-36.9,17,0
40,30,0,97.5,-35.1,17,0
40,31,0,97.5,-33.2,17,0
40,32,0,97.5,-31.3,17,0
40,33,0,97.5,-29.4,17,0
40,34,0,97.5,-27.5,17,0
40,35,0,97.5,-25.6,17,0
40,36,0,97.5,-23.7,17,0
40,37,0,97.5,-21.8,17,0
40,38,0,97.5,-19.9,17,0
40,39,0,97.5,-18,17,0
40,40,0,97.5,-16.1,17,0
40,41,0,97.5,-14.2,17,0
40,42,0,97.5,-12.3,17,0
40,43,0,97.5,-10.4,17,0
40,44,0,97.5,-8.5,17,0
40,45,0,97.5,-6.6,17,0
40,46,0,97.5,-4.7,17,0
40,47,0,97.5,-2.8,17,0
40,48,0,97.5,-0.9,17,0
40,49,0,97.5,0.9,17,0
40,50,1,97.5,2.8,2,0
40,51,1,97.5,4.7,17,0
40,52,0,97.5,6.6,17,0
40,53,0,97.5,8.5,17,0
40,54,1,97.5,10.4,17,0
40,55,1,97.5,12.3,17,0
40,56,0,97.5,14.2,17,0
40,57,1,97.5,16.1,17,0
40,58,1,97.5,18,2,0
40,59,1,97.5,19.9,4,0
40,60,1,97.5,21.8,5,0
40,61,1,97.5,23.7,5,0
40,62,1,97.5,25.6,2,0
40,63,1,97.5,27.5,4,0
40,64,1,97.5,29.4,10,0
40,65,1,97.5,31.3,10,0
40,66,1,97.5,33.2,10,0
40,67,1,97.5,35.1,10,0
40,68,1,97.5,36.9,7,0
40,69,1,97.5,38.8,7,0
40,70,1,97.5,40.7,16,0
40,71,1,97.5,42.6,16,0
40,72,1,97.5,44.5,16,0
40,73,1,97.5,46.4,10,0
40,74,1,97.5,48.3,10,0
40,75,1,97.5,50.2,10,0
40,76,1,97.5,52.1,5,0
40,77,1,97.5,54,5,0
40,78,1,97.5,55.9,4,0
40,79,1,97.5,57.8,14,0
40,80,1,97.5,59.7,5,0
40,81,1,97.5,61.6,5,0
40,82,1,97.5,63.5,7,0
40,83,1,97.5,65.4,7,0
40,84,1,97.5,67.3,7,0
40,85,1,97.5,69.2,8,0
40,86,1,97.5,71.1,7,0
40,87,1,97.5,72.9,7,0
40,88,1,97.5,74.8,18,0
40,89,1,97.5,76.7,17,0
40,90,1,97.5,78.6,17,0
40,91,1,97.5,80.5,17,0
40,92,0,97.5,82.4,17,0
40,93,0,97.5,84.3,17,0
40,94,0,97.5,86.2,17,0
40,95,0,97.5,88.1,17,0
40,96,0,97.5,90,17,0
41,1,1,100,-90,15,0
41,2,1,100,-88.1,15,0
41,3,1,100,-86.2,15,0
41,4,1,100,-84.3,15,0
41,5,1,100,-82.4,15,0
41,6,1,100,-80.5,15,0
41,7,1,100,-78.6,15,0
41,8,1,100,-76.7,15,0
41,9,1,100,-74.8,15,0
41,10,1,100,-72.9,15,0
41,11,1,100,-71.1,15,0
41,12,1,100,-69.2,15,0
41,13,1,100,-67.3,15,0
41,14,1,100,-65.4,17,0
41,15,0,100,-63.5,17,0
41,16,0,100,-61.6,17,0
41,17,0,100,-59.7,17,0
41,18,0,100,-57.8,17,0
41,19,0,100,-55.9,17,0
41,20,0,100,-54,17,0
41,21,0,100,-52.1,17,0
41,22,0,100,-50.2,17,0
41,23,0,100,-48.3,17,0
41,24,0,100,-46.4,17,0
41,25,0,100,-44.5,17,0
41,26,0,100,-42.6,17,0
41,27,0,100,-40.7,17,0
41,28,0,100,-38.8,17,0
41,29,0,100,-36.9,17,0
41,30,0,100,-35.1,17,0
41,31,0,100,-33.2,17,0
41,32,0,100,-31.3,17,0
41,33,0,100,-29.4,17,0
41,34,0,100,-27.5,17,0
41,35,0,100,-25.6,17,0
41,36,0,100,-23.7,17,0
41,37,0,100,-21.8,17,0
41,38,0,100,-19.9,17,0
41,39,0,100,-18,17,0
41,40,0,100,-16.1,17,0
41,41,0,100,-14.2,17,0
41,42,0,100,-12.3,17,0
41,43,0,100,-10.4,17,0
41,44,0,100,-8.5,17,0
41,45,0,100,-6.6,17,0
41,46,0,100,-4.7,17,0
41,47,0,100,-2.8,17,0
41,48,1,100,-0.9,17,0
41,49,1,100,0.9,2,0
41,50,1,100,2.8,17,0
41,51,1,100,4.7,17,0
41,52,1,100,6.6,17,0
41,53,1,100,8.5,17,0
41,54,1,100,10.4,17,0
41,55,1,100,12.3,17,0
41,56,1,100,14.2,12,0
41,57,1,100,16.1,12,0
41,58,1,100,18,4,0
41,59,1,100,19.9,5,0
41,60,1,100,21.8,5,0
41,61,1,100,23.7,5,0
41,62,1,100,25.6,6,0
41,63,1,100,27.5,6,0
41,64,1,100,29.4,10,0
41,65,1,100,31.3,10,0
41,66,1,100,33.2,10,0
41,67,1,100,35.1,10,0
41,68,1,100,36.9,10,0
41,69,1,100,38.8,10,0
41,70,1,100,40.7,16,0
41,71,1,100,42.6,7,0
41,72,1,100,44.5,7,0
41,73,1,100,46.4,10,0
41,74,1,100,48.3,10,0
41,75,1,100,50.2,10,0
41,76,1,100,52.1,10,0
41,77,1,100,54,4,0
41,78,1,100,55.9,5,0
41,79,1,100,57.8,14,0
41,80,1,100,59.7,5,0
41,81,1,100,61.6,3,0
41,82,1,100,63.5,8,0
41,83,1,100,65.4,7,0
41,84,1,100,67.3,7,0
41,85,1,100,69.2,7,0
41,86,1,100,71.1,7,0
41,87,1,100,72.9,7,0
41,88,1,100,74.8,18,0
41,89,1,100,76.7,17,0
41,90,1,100,78.6,17,0
41,91,0,100,80.5,17,0
41,92,0,100,82.4,17,0
41,93,0,100,84.3,17,0
41,94,0,100,86.2,17,0
41,95,0,100,88.1,17,0
41,96,0,100,90,17,0
42,1,1,102.5,-90,15,0
42,2,1,102.5,-88.1,15,0
42,3,1,102.5,-86.2,15,0
42,4,1,102.5,-84.3,15,1
42,5,1,102.5,-82.4,15,0
42,6,1,102.5,-80.5,15,0
42,7,1,102.5,-78.6,15,0
42,8,1,102.5,-76.7,15,0
42,9,1,102.5,-74.8,15,0
42,10,1,102.5,-72.9,15,0
42,11,1,102.5,-71.1,15,0
42,12,1,102.5,-69.2,15,0
42,13,1,102.5,-67.3,15,0
42,14,1,102.5,-65.4,17,0
42,15,0,102.5,-63.5,17,0
42,16,0,102.5,-61.6,17,0
42,17,0,102.5,-59.7,17,0
42,18,0,102.5,-57.8,17,0
42,19,0,102.5,-55.9,17,0
42,20,0,102.5,-54,17,0
42,21,0,102.5,-52.1,17,0
42,22,0,102.5,-50.2,17,0
42,23,0,102.5,-48.3,17,0
42,24,0,102.5,-46.4,17,0
42,25,0,102.5,-44.5,17,0
42,26,0,102.5,-42.6,17,0
42,27,0,102.5,-40.7,17,0
42,28,0,102.5,-38.8,17,0
42,29,0,102.5,-36.9,17,0
42,30,0,102.5,-35.1,17,0
42,31,0,102.5,-33.2,17,0
42,32,0,102.5,-31.3,17,0
42,33,0,102.5,-29.4,17,0
42,34,0,102.5,-27.5,17,0
42,35,0,102.5,-25.6,17,0
42,36,0,102.5,-23.7,17,0
42,37,0,102.5,-21.8,17,0
42,38,0,102.5,-19.9,17,0
42,39,0,102.5,-18,17,0
42,40,0,102.5,-16.1,17,0
42,41,0,102.5,-14.2,17,0
42,42,0,102.5,-12.3,17,0
42,43,0,102.5,-10.4,17,0
42,44,0,102.5,-8.5,17,0
42,45,0,102.5,-6.6,17,0
42,46,1,102.5,-4.7,17,0
42,47,1,102.5,-2.8,9,0
42,48,1,102.5,-0.9,2,0
42,49,1,102.5,0.9,2,0
42,50,1,102.5,2.8,12,0
42,51,1,102.5,4.7,12,0
42,52,0,102.5,6.6,17,0
42,53,0,102.5,8.5,17,0
42,54,0,102.5,10.4,17,0
42,55,1,102.5,12.3,12,0
42,56,1,102.5,14.2,12,0
42,57,1,102.5,16.1,12,0
42,58,1,102.5,18,12,0
42,59,1,102.5,19.9,5,0
42,60,1,102.5,21.8,5,0
42,61,1,102.5,23.7,6,0
42,62,1,102.5,25.6,6,0
42,63,1,102.5,27.5,10,0
42,64,1,102.5,29.4,10,0
42,65,1,102.5,31.3,10,0
42,66,1,102.5,33.2,10,0
42,67,1,102.5,35.1,10,0
42,68,1,102.5,36.9,10,0
42,69,1,102.5,38.8,16,0
42,70,1,102.5,40.7,7,0
42,71,1,102.5,42.6,16,0
42,72,1,102.5,44.5,7,0
42,73,1,102.5,46.4,10,0
42,74,1,102.5,48.3,10,0
42,75,1,102.5,50.2,8,0
42,76,1,102.5,52.1,5,0
42,77,1,102.5,54,4,0
42,78,1,102.5,55.9,5,0
42,79,1,102.5,57.8,14,0
42,80,1,102.5,59.7,5,0
42,81,1,102.5,61.6,3,0
42,82,1,102.5,63.5,3,0
42,83,1,102.5,65.4,7,0
42,84,1,102.5,67.3,8,0
42,85,1,102.5,69.2,8,0
42,86,1,102.5,71.1,7,0
42,87,1,102.5,72.9,7,0
42,88,1,102.5,74.8,18,0
42,89,1,102.5,76.7,18,0
42,90,1,102.5,78.6,15,0
42,91,0,102.5,80.5,17,0
42,92,0,102.5,82.4,17,0
42,93,0,102.5,84.3,17,0
42,94,0,102.5,86.2,17,0
42,95,0,102.5,88.1,17,0
42,96,0,102.5,90,17,0
43,1,1,105,-90,15,0
43,2,1,105,-88.1,15,0
43,3,1,105,-86.2,15,0
43,4,1,105,-84.3,15,0
43,5,1,105,-82.4,15,0
43,6,1,105,-80.5,15,0
43,7,1,105,-78.6,15,0
43,8,1,105,-76.7,15,0
43,9,1,105,-74.8,15,0
43,10,1,105,-72.9,15,0
43,11,1,105,-71.1,15,0
43,12,1,105,-69.2,15,0
43,13,1,105,-67.3,15,0
43,14,1,105,-65.4,17,0
43,15,0,105,-63.5,17,0
43,16,0,105,-61.6,17,0
43,17,0,105,-59.7,17,0
43,18,0,105,-57.8,17,0
43,19,0,105,-55.9,17,0
43,20,0,105,-54,17,0
43,21,0,105,-52.1,17,0
43,22,0,105,-50.2,17,0
43,23,0,105,-48.3,17,0
43,24,0,105,-46.4,17,0
43,25,0,105,-44.5,17,0
43,26,0,105,-42.6,17,0
43,27,0,105,-40.7,17,0
43,28,0,105,-38.8,17,0
43,29,0,105,-36.9,17,0
43,30,0,105,-35.1,17,0
43,31,0,105,-33.2,17,0
43,32,0,105,-31.3,17,0
43,33,0,105,-29.4,17,0
43,34,0,105,-27.5,17,0
43,35,0,105,-25.6,17,0
43,36,0,105,-23.7,17,0
43,37,0,105,-21.8,17,0
43,38,0,105,-19.9,17,0
43,39,0,105,-18,17,0
43,40,0,105,-16.1,17,0
43,41,0,105,-14.2,17,0
43,42,0,105,-12.3,17,0
43,43,0,105,-10.4,17,0
43,44,0,105,-8.5,17,0
43,45,0,105,-6.6,17,0
43,46,1,105,-4.7,12,0
43,47,1,105,-2.8,12,0
43,48,1,105,-0.9,17,0
43,49,0,105,0.9,17,0
43,50,0,105,2.8,17,0
43,51,0,105,4.7,17,0
43,52,0,105,6.6,17,0
43,53,0,105,8.5,17,0
43,54,1,105,10.4,12,0
43,55,1,105,12.3,12,0
43,56,1,105,14.2,12,0
43,57,1,105,16.1,12,0
43,58,1,105,18,12,0
43,59,1,105,19.9,4,0
43,60,1,105,21.8,14,0
43,61,1,105,23.7,14,0
43,62,1,105,25.6,12,0
43,63,1,105,27.5,12,0
43,64,1,105,29.4,12,0
43,65,1,105,31.3,12,0
43,66,1,105,33.2,10,0
43,67,1,105,35.1,10,0
43,68,1,105,36.9,7,0
43,69,1,105,38.8,7,0
43,70,1,105,40.7,7,0
43,71,1,105,42.6,7,0
43,72,1,105,44.5,7,0
43,73,1,105,46.4,10,0
43,74,1,105,48.3,10,0
43,75,1,105,50.2,8,0
43,76,1,105,52.1,5,0
43,77,1,105,54,5,0
43,78,1,105,55.9,5,0
43,79,1,105,57.8,14,0
43,80,1,105,59.7,5,0
43,81,1,105,61.6,3,0
43,82,1,105,63.5,3,0
43,83,1,105,65.4,3,0
43,84,1,105,67.3,8,0
43,85,1,105,69.2,8,0
43,86,1,105,71.1,7,0
43,87,1,105,72.9,7,0
43,88,1,105,74.8,7,0
43,89,1,105,76.7,18,0
43,90,1,105,78.6,17,0
43,91,0,105,80.5,17,0
43,92,0,105,82.4,17,0
43,93,0,105,84.3,17,0
43,94,0,105,86.2,17,0
43,95,0,105,88.1,17,0
43,96,0,105,90,17,0
44,1,1,107.5,-90,15,0
44,2,1,107.5,-88.1,15,0
44,3,1,107.5,-86.2,15,0
44,4,1,107.5,-84.3,15,0
44,5,1,107.5,-82.4,15,0
44,6,1,107.5,-80.5,15,0
44,7,1,107.5,-78.6,15,0
44,8,1,107.5,-76.7,15,0
44,9,1,107.5,-74.8,15,0
44,10,1,107.5,-72.9,15,0
44,11,1,107.5,-71.1,15,0
44,12,1,107.5,-69.2,15,0
44,13,1,107.5,-67.3,15,0
44,14,0,107.5,-65.4,17,0
44,15,0,107.5,-63.5,17,0
44,16,0,107.5,-61.6,17,0
44,17,0,107.5,-59.7,17,0
44,18,0,107.5,-57.8,17,0
44,19,0,107.5,-55.9,17,0
44,20,0,107.5,-54,17,0
44,21,0,107.5,-52.1,17,0
44,22,0,107.5,-50.2,17,0
44,23,0,107.5,-48.3,17,0
44,24,0,107.5,-46.4,17,0
44,25,0,107.5,-44.5,17,0
44,26,0,107.5,-42.6,17,0
44,27,0,107.5,-40.7,17,0
44,28,0,107.5,-38.8,17,0
44,29,0,107.5,-36.9,17,0
44,30,0,107.5,-35.1,17,0
44,31,0,107.5,-33.2,17,0
44,32,0,107.5,-31.3,17,0
44,33,0,107.5,-29.4,17,0
44,34,0,107.5,-27.5,17,0
44,35,0,107.5,-25.6,17,0
44,36,0,107.5,-23.7,17,0
44,37,0,107.5,-21.8,17,0
44,38,0,107.5,-19.9,17,0
44,39,0,107.5,-18,17,0
44,40,0,107.5,-16.1,17,0
44,41,0,107.5,-14.2,17,0
